,precision,recall,f1-score,support
0,0.46083788706739526,0.7008310249307479,0.556043956043956,361.0
1,0.4782608695652174,0.25063291139240507,0.3289036544850498,395.0
accuracy,0.4656084656084656,0.4656084656084656,0.4656084656084656,0.4656084656084656
macro avg,0.46954937831630633,0.4757319681615765,0.44247380526450286,756.0
weighted avg,0.46994116495977584,0.4656084656084656,0.43736615298077086,756.0
