,precision,recall,f1-score,support
0,0.452970297029703,0.5258620689655172,0.48670212765957444,348.0
1,0.53125,0.4583333333333333,0.4921052631578947,408.0
accuracy,0.4894179894179894,0.4894179894179894,0.4894179894179894,0.4894179894179894
macro avg,0.49211014851485146,0.4920977011494253,0.4894036954087346,756.0
weighted avg,0.4952164859343077,0.4894179894179894,0.48961810554755686,756.0
