,precision,recall,f1-score,support
0,0.4521452145214521,0.39941690962099125,0.42414860681114547,343.0
1,0.528604118993135,0.5818639798488665,0.5539568345323741,397.0
accuracy,0.4972972972972973,0.4972972972972973,0.4972972972972973,0.4972972972972973
macro avg,0.4903746667572936,0.49064044473492885,0.48905272067175976,740.0
weighted avg,0.4931643835420711,0.4972972972972973,0.4937889668183451,740.0
