,precision,recall,f1-score,support
0,0.41778523489932884,0.7638036809815951,0.5401301518438177,326.0
1,0.4652777777777778,0.16183574879227053,0.24014336917562726,414.0
accuracy,0.42702702702702705,0.42702702702702705,0.42702702702702705,0.42702702702702705
macro avg,0.4415315063385533,0.46281971488693285,0.3901367605097225,740.0
weighted avg,0.4443553872664611,0.42702702702702705,0.37229970856728956,740.0
