,precision,recall,f1-score,support
0,0.43612334801762115,0.5689655172413793,0.4937655860349128,348.0
1,0.5033112582781457,0.37254901960784315,0.4281690140845071,408.0
accuracy,0.46296296296296297,0.46296296296296297,0.46296296296296297,0.46296296296296297
macro avg,0.4697173031478834,0.47075726842461124,0.46096730005970993,756.0
weighted avg,0.47238349006298364,0.46296296296296297,0.45836426149024945,756.0
