,precision,recall,f1-score,support
0,0.4708097928436911,0.6925207756232687,0.5605381165919282,361.0
1,0.5066666666666667,0.28860759493670884,0.36774193548387096,395.0
accuracy,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145
macro avg,0.4887382297551789,0.4905641852799888,0.4641400260378996,756.0
weighted avg,0.48954453511892304,0.48148148148148145,0.4598046621770041,756.0
