,precision,recall,f1-score,support
0,0.4557522123893805,0.6319018404907976,0.5295629820051414,326.0
1,0.5833333333333334,0.4057971014492754,0.47863247863247865,414.0
accuracy,0.5054054054054054,0.5054054054054054,0.5054054054054054,0.5054054054054054
macro avg,0.519542772861357,0.5188494709700364,0.50409773031881,740.0
weighted avg,0.5271286773499163,0.5054054054054054,0.5010694301182733,740.0
