,precision,recall,f1-score,support
0,0.45885286783042395,0.5096952908587258,0.48293963254593175,361.0
1,0.5014084507042254,0.4506329113924051,0.4746666666666667,395.0
accuracy,0.47883597883597884,0.47883597883597884,0.47883597883597884,0.47883597883597884
macro avg,0.4801306592673247,0.4801641011255654,0.4788031496062992,756.0
weighted avg,0.48108759697744985,0.47883597883597884,0.4786171173047814,756.0
