,precision,recall,f1-score,support
0,0.4398826979472141,0.43731778425655976,0.4385964912280702,343.0
1,0.5162907268170426,0.5188916876574308,0.5175879396984925,397.0
accuracy,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811
macro avg,0.4780867123821283,0.47810473595699526,0.47809221546328134,740.0
weighted avg,0.48087457289494645,0.4810810810810811,0.4809743358804454,740.0
