,precision,recall,f1-score,support
0,0.4597069597069597,0.7317784256559767,0.5646794150731159,343.0
1,0.5257731958762887,0.25692695214105793,0.3451776649746193,397.0
accuracy,0.47702702702702704,0.47702702702702704,0.47702702702702704,0.47702702702702704
macro avg,0.4927400777916242,0.49435268889851736,0.4549285400238676,740.0
weighted avg,0.49515060262482946,0.47702702702702704,0.4469196923851387,740.0
