,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
80,0,0.5975863,0.6060152,0.5871884,0.592911,0.090710506,0.11781488,0.10208504,0.088938616
81,0,0.5957839,0.6035124,0.5869368,0.5928838,0.4938325,0.10412909,0.10240135,0.08913942
82,0,0.59501547,0.60159224,0.58670306,0.5928294,0.10637776,0.120293655,0.09887956,0.08233742
83,0,0.59471464,0.5997346,0.58660704,0.59277195,0.12093511,0.12537003,0.10246711,0.0830183
84,1,0.5930499,0.5986263,0.5865676,0.59266937,0.09229893,0.1326133,0.11254199,0.08753973
85,1,0.5926007,0.5982592,0.5865966,0.59258634,0.115645014,0.118334025,0.10464579,0.085844584
86,1,0.59895283,0.59778196,0.58662045,0.5925672,0.08573493,0.12148138,0.09940181,0.08467073
87,0,0.60500205,0.5968471,0.58666,0.59255606,0.11193312,0.12531644,0.10443484,0.08551652
88,0,0.59961313,0.5964176,0.5867079,0.59253573,0.08824952,0.11869469,0.09934251,0.08091752
89,0,0.5901102,0.5981673,0.5867884,0.5924956,0.11491478,0.10609922,0.10012331,0.082405016
90,0,0.5797919,0.5990776,0.58687913,0.5924993,0.099223584,0.123533756,0.10448395,0.0840481
91,0,0.58065325,0.6006527,0.58703434,0.5925125,0.091313206,0.12080374,0.11050034,0.08479576
92,1,0.58361834,0.6015987,0.58740944,0.5925349,0.114785515,0.11085686,0.111178026,0.08542977
93,1,0.58108217,0.6023861,0.58807063,0.5926002,0.28285435,0.12743978,0.09816663,0.09126795
94,0,0.58108085,0.6021775,0.5885886,0.59261507,0.19509864,0.1124859,0.09918707,0.080088146
95,0,0.5846635,0.59948146,0.5889601,0.5926405,0.36449096,0.12025878,0.10377639,0.08433878
96,0,0.5883478,0.5978061,0.5892727,0.5927149,0.11577124,0.12917715,0.09932872,0.07943449
97,1,0.59239817,0.596035,0.5896928,0.5928558,0.094996884,0.494342,0.100096785,0.08926996
98,1,0.58861804,0.5954968,0.59002,0.5929624,0.1204104,0.17720415,0.10108995,0.088180296
99,1,0.5857464,0.595369,0.59003854,0.5930411,0.10937504,0.124902904,0.10294501,0.08445805
100,0,0.5811934,0.59566075,0.59013116,0.5931234,0.11254082,0.53579277,0.09702068,0.084999785
101,0,0.5854799,0.59635484,0.59076947,0.5932147,0.111461245,0.26430753,0.099112384,0.08471101
102,0,0.5942657,0.5979796,0.5917137,0.5932922,0.22798882,0.11762894,0.09865313,0.084719144
103,0,0.601127,0.5983962,0.5926004,0.5933896,0.0975414,0.12661368,0.102086484,0.08100012
104,0,0.60040677,0.5986832,0.5942582,0.5934859,0.12981953,0.11378479,0.10088139,0.08263292
105,0,0.5969862,0.5995766,0.59643304,0.59357715,0.16739526,0.12028451,0.10126199,0.080928326
106,0,0.5921093,0.60169566,0.59607536,0.5936717,0.112237096,0.10688876,0.103831455,0.081991486
107,0,0.5821601,0.60433346,0.59553784,0.5937789,0.121610716,0.6765675,0.09655886,0.08383331
108,0,0.5772732,0.6068263,0.5946743,0.59393215,0.118091635,0.12695895,0.09494547,0.081029356
109,0,0.5853217,0.60916984,0.5938034,0.5941003,0.12290402,0.18856503,0.09299651,0.08468427
110,0,0.60640454,0.6095599,0.592527,0.5942801,0.2031857,0.14303866,0.09543925,0.08707414
111,0,0.6417781,0.6109517,0.591527,0.5944778,0.109681375,0.1084517,0.09439686,0.08534882
112,0,0.67773026,0.61316276,0.5906918,0.594653,0.21946289,0.115376346,0.09940677,0.084879875
113,1,0.6979458,0.61535704,0.59022456,0.5948315,0.27331924,0.11289522,0.09729956,0.08412686
114,1,0.7132568,0.6158242,0.58979994,0.5950176,0.17051527,0.17239907,0.12949853,0.09302944
115,1,0.71354544,0.6157187,0.58948636,0.5952262,0.11348667,0.112059996,0.109651625,0.08904619
116,1,0.70846283,0.6156513,0.58928204,0.5954282,0.10998711,0.13942747,0.10517445,0.08442004
117,0,0.71274984,0.6165937,0.58910507,0.5955812,0.12507738,0.12435399,0.10410701,0.08862587
118,1,0.68584955,0.6170991,0.5889552,0.59572566,0.7689398,0.3558548,0.09708442,0.08058414
119,1,0.66093266,0.6166007,0.58887285,0.595931,0.10474392,0.12593888,0.10008592,0.08597072
120,1,0.63729995,0.6153012,0.588804,0.5960154,0.14853351,0.1263041,0.10120107,0.08381592
121,1,0.6149337,0.6131996,0.58874786,0.5961141,0.11332176,0.11952417,0.10579159,0.08985402
122,1,0.6073179,0.60994595,0.5886641,0.59618634,0.18450256,0.106031895,0.12953492,0.091680735
123,1,0.602865,0.6074809,0.58860874,0.59621567,0.13340835,0.124519974,0.11071427,0.08799662
124,1,0.5946349,0.60474795,0.5885612,0.59627026,0.103606224,0.122917786,0.10833958,0.08755864
125,1,0.59044486,0.6021889,0.5885097,0.5963137,0.5046349,0.11721043,0.09599132,0.08407496
126,1,0.5878027,0.59998083,0.58851075,0.5963469,0.13135205,0.12149879,0.10824047,0.09246776
127,0,0.58824056,0.5979339,0.5885347,0.59635365,0.33480108,0.11078325,0.10456389,0.089275405
128,0,0.5894783,0.5961443,0.588588,0.59634155,0.118353255,0.11150943,0.10201062,0.08716077
129,0,0.58953536,0.5951196,0.5885675,0.59629476,0.08988194,0.11441341,0.09616672,0.08712714
130,0,0.5882889,0.5954951,0.58856195,0.59619755,0.11176037,0.116595685,0.1085457,0.08580698
131,1,0.588333,0.5970117,0.58846277,0.5961277,0.3014091,0.15327455,0.11508256,0.0882517
132,0,0.5914508,0.59783924,0.5883087,0.5961325,0.11183911,0.12311625,0.10174878,0.08153737
133,1,0.6000112,0.6002724,0.58796424,0.5961648,0.09029581,0.119154416,0.10971362,0.084921345
134,1,0.6065859,0.6029165,0.58769614,0.59619635,0.11369315,0.116710365,0.10433732,0.08480686
135,1,0.60456216,0.6055669,0.5875822,0.5962286,0.11331567,0.1194457,0.103830054,0.08624283
136,1,0.59790754,0.6080714,0.58754784,0.59618247,0.1410461,0.12749264,0.10466642,0.08433014
137,1,0.59285307,0.6070945,0.5875555,0.5960747,0.15709779,0.10924128,0.10435955,0.08934878
138,0,0.5807305,0.6057865,0.5876352,0.59609413,0.23111738,0.11694274,0.097349174,0.09119473
139,0,0.5799122,0.60420305,0.5877389,0.5961843,0.13215257,0.1240127,0.10001416,0.08747338
140,0,0.5885323,0.6033041,0.5878884,0.5961913,0.24798006,0.1364686,0.09658489,0.0911777
141,0,0.59304,0.6006138,0.5880868,0.5962087,0.10159687,0.13949543,0.10370492,0.092667006
142,0,0.59893286,0.59796137,0.5883362,0.59628314,0.09308093,0.2345133,0.10170174,0.086685754
