,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
631,0,0.57880753,0.604259,0.55732125,0.55908173,0.120325685,0.078528695,0.11648683,0.09558033
632,1,0.5747635,0.60253197,0.55738336,0.55902165,0.112722084,0.09371435,0.1037162,0.091408946
633,0,0.57385474,0.60024804,0.5574593,0.55900437,0.09623061,0.07820893,0.102245234,0.48875695
634,1,0.57332516,0.59509146,0.55745333,0.55898994,0.10359604,0.074019246,0.11208325,0.085624665
635,1,0.57301605,0.5894018,0.55745614,0.55897534,0.10191169,0.08010942,0.1023328,0.24665534
636,0,0.57348114,0.5845989,0.5574423,0.5589484,0.104825534,0.080685906,0.10842431,0.08726639
637,1,0.572354,0.5798649,0.5573829,0.55892694,0.11507666,0.08427506,0.11189974,0.082835734
638,0,0.57156223,0.57503974,0.55739015,0.55891025,0.11919475,0.1062618,0.607826,0.08212814
639,1,0.56912816,0.5704679,0.557458,0.5589081,0.111840904,0.08677374,0.15878429,0.07958993
640,1,0.5688878,0.5665178,0.55757844,0.5589201,0.104855694,0.08775503,0.11071509,0.084836066
641,0,0.57089746,0.5631292,0.55770504,0.55893224,0.11418976,0.08352774,0.100869864,0.076990955
642,1,0.5705263,0.5599103,0.55775005,0.5589732,0.115269296,0.088749,0.10417463,0.088366546
643,1,0.5709103,0.55736417,0.5577504,0.55902636,0.11093705,0.086206615,0.6998209,0.17491153
644,1,0.57228833,0.55554897,0.5578281,0.55910695,0.11794536,0.086275145,0.14525628,0.12467177
645,0,0.5741668,0.55435354,0.5580307,0.5591967,0.11179739,0.68001467,0.10603654,0.6477625
646,1,0.5755757,0.5541848,0.55834407,0.5592859,0.10271645,0.07906016,0.10287514,0.099848464
647,0,0.5766218,0.5537203,0.5585953,0.5593303,0.11029319,0.085607976,0.10171239,0.084769085
648,0,0.57767963,0.55313754,0.55888635,0.5593738,0.10650924,0.08230042,0.11644158,0.084222466
649,1,0.57369024,0.55264384,0.559126,0.55941194,0.10109229,0.08900873,0.113109894,0.08807196
650,1,0.5700839,0.55210054,0.5593204,0.5594409,0.1061121,0.09974841,0.10062229,0.08029441
651,0,0.56571376,0.55146384,0.5595281,0.5594696,0.10541078,0.096420996,0.10106822,0.082718104
652,1,0.55889726,0.55059683,0.5596384,0.55948406,0.11588716,0.09115645,0.11930627,0.08287902
653,0,0.55418265,0.5498767,0.55975586,0.55948675,0.12992238,0.098990634,0.108804405,0.08417564
654,0,0.5454229,0.5501622,0.559854,0.5595051,0.14614736,0.084204085,0.096411474,0.085228756
655,0,0.5380432,0.55139405,0.55998796,0.5595321,0.09972833,0.08291081,0.09963593,0.103560895
656,1,0.546639,0.5535203,0.5599732,0.5595717,0.10163241,0.10322487,0.11055255,0.085415065
657,1,0.57139176,0.5565831,0.5599256,0.5595979,0.09331542,0.0830938,0.14129597,0.08505505
658,0,0.6176162,0.5596117,0.55999094,0.55961144,0.11344574,0.091708116,0.10167554,0.07292238
659,0,0.6065308,0.5636569,0.5601942,0.5596383,0.10323625,0.07481147,0.09728389,0.08361074
660,1,0.5767121,0.56737036,0.5604078,0.55967546,0.086978875,0.09822209,0.10240482,0.07821461
661,0,0.5499486,0.5710821,0.56051767,0.5597113,0.09085857,0.099072,0.100393355,0.08184096
662,1,0.5533258,0.5751734,0.5606377,0.5597661,0.11141812,0.07663716,0.117571816,0.08937026
663,1,0.58029956,0.5795041,0.56066155,0.5598204,0.10230961,0.07454615,0.107068926,0.08506517
