,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
39,1,0.54693305,0.5405569,0.54456437,0.5457653,0.10298011,0.08212886,0.14041434,0.0867404
40,1,0.5414409,0.5404166,0.5446005,0.545777,0.10832908,0.0912022,0.10634139,0.08827194
41,0,0.5382127,0.5400928,0.54464054,0.5457899,0.11014788,0.084635,0.1051516,0.09006765
42,0,0.5378776,0.539486,0.54473215,0.5457912,0.11309602,0.098959684,0.14403522,0.08227614
43,1,0.5399121,0.5388523,0.54475653,0.54579407,0.1123652,0.08234492,0.098807655,0.09222728
44,0,0.53827894,0.53856105,0.5447623,0.5457961,0.11737504,0.08085265,0.11863206,0.08293653
45,0,0.53587127,0.53838044,0.54479134,0.5458009,0.10718601,0.07206544,0.20289238,0.07634096
46,1,0.5370987,0.5380868,0.5448232,0.5458023,0.108913854,0.083297096,0.11721297,0.07873484
47,0,0.5379003,0.5375022,0.5448438,0.54578495,0.10647846,0.09132333,0.103587516,0.08623823
48,0,0.53695345,0.5374969,0.5448595,0.5457677,0.102709554,0.10124355,0.12544666,0.09037344
49,0,0.5398592,0.5381398,0.5448645,0.5457662,0.11241974,0.12379876,0.10576065,0.077534705
50,1,0.5524605,0.5398057,0.5448833,0.54579926,0.10940632,0.38756567,0.1016816,0.091722615
51,1,0.55829704,0.54184437,0.54493654,0.5458009,0.10722503,0.08344134,0.10343286,0.09978196
52,1,0.5657691,0.5447569,0.5449918,0.5458145,0.10390909,0.080865175,0.14046769,0.106236644
53,0,0.5667872,0.5499891,0.54502517,0.5458276,0.112969875,0.09449711,0.10556237,0.095769316
54,1,0.5675852,0.5544331,0.5450565,0.5458375,0.10441749,0.3226403,0.104764834,0.08653127
55,1,0.556762,0.5591754,0.5450298,0.54584956,0.25318354,0.086502135,0.14597611,0.08575297
56,1,0.5467729,0.56072605,0.5449887,0.5458552,0.09978701,0.08400246,0.106455386,0.090318665
57,0,0.538262,0.5621346,0.5449669,0.5458987,0.1342515,0.092981145,0.11455953,0.07868499
58,1,0.53668994,0.5634179,0.5449629,0.54588735,0.11125424,0.15123226,0.121249095,0.19671836
59,1,0.5357598,0.56336385,0.54500407,0.5458727,0.097696975,0.085261986,0.108228184,0.09205478
60,0,0.5352934,0.56339514,0.5449913,0.5458711,0.10204737,0.07874239,0.11104439,0.082883015
61,1,0.53628653,0.5647596,0.54497206,0.5458558,0.111567944,0.13776848,0.117256254,0.082206696
62,1,0.5373964,0.565807,0.5449627,0.54584175,0.10701996,0.08511835,0.13135724,0.08199425
63,0,0.5387965,0.5657907,0.54495275,0.54583395,0.100536175,0.08733211,0.1492251,0.08635093
64,1,0.54088193,0.5669044,0.5449549,0.545818,0.11714463,0.08588798,0.10494474,0.08167398
65,0,0.5414926,0.56843793,0.54498464,0.54581755,0.113750584,0.08518962,0.10793243,0.088890396
66,0,0.5417155,0.56392306,0.54501593,0.5458141,0.09420728,0.07806027,0.101171695,0.08415634
67,0,0.5428227,0.5602174,0.5450518,0.545791,0.10439421,0.08331885,0.24837041,0.08674195
68,0,0.54436123,0.5562605,0.5450725,0.54582196,0.11287228,0.13902606,0.13733087,0.084584
69,1,0.54665667,0.5544369,0.54511136,0.5458393,0.11107778,0.08001263,0.10160527,0.08139944
70,1,0.5497662,0.55177677,0.5451142,0.5458582,0.12662864,0.09618289,0.1176379,0.085898355
71,1,0.55117893,0.5501224,0.5451133,0.5458679,0.11488487,0.08005583,0.10934989,0.08635584
72,0,0.550667,0.548406,0.54513973,0.5458601,0.11177656,0.088291,0.13396919,0.082870096
73,1,0.5487858,0.54689944,0.54519624,0.5458634,0.11726564,0.08138112,0.32497397,0.08217824
74,1,0.54379153,0.5456382,0.5452687,0.5458837,0.28851786,0.088717595,0.1856726,0.08404692
75,1,0.53988135,0.5443856,0.5452756,0.54589444,0.1074407,0.0910048,0.09967658,0.08940615
76,0,0.53856057,0.54325825,0.5452629,0.5459085,0.09584296,0.10835158,0.12361366,0.088660754
77,1,0.54008377,0.5421509,0.5452156,0.5459104,0.100143276,0.07504804,0.11438245,0.085774966
