,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit
0,2020-01-02,672.530029,674.299988,666.619995,674.02002,1,Buy,0.0,0.0,0.0
1,2020-01-03,677.570007,679.369995,668.099976,669.929993,1,Holding,0.0,0.0,0.0
2,2020-01-06,660.080017,663.099976,653.609985,655.309998,1,Holding,0.0,0.0,0.0
3,2020-01-07,660.869995,664.210022,659.179993,663.440002,1,Holding,0.0,0.0,0.0
4,2020-01-08,657.23999,658.140015,637.429993,640.940002,1,Holding,0.0,0.0,0.0
5,2020-01-09,657.01001,666.090027,656.25,666.090027,1,Holding,0.0,0.0,0.0
6,2020-01-10,668.789978,673.030029,665.919983,673.030029,1,Holding,0.0,0.0,0.0
7,2020-01-13,673.76001,679.219971,673.22998,679.219971,1,Holding,0.0,0.0,0.0
8,2020-01-14,682.140015,685.880005,676.780029,678.710022,1,Holding,0.0,0.0,0.0
9,2020-01-15,678.830017,681.390015,676.909973,679.159973,1,Holding,0.0,0.0,0.0
10,2020-01-16,679.669983,686.52002,679.48999,686.52002,1,Holding,0.0,0.0,0.0
11,2020-01-17,689.72998,690.609985,686.679993,688.409973,1,Holding,0.0,0.0,0.0
12,2020-01-20,690.849976,691.169983,682.47998,683.469971,1,Holding,0.0,0.0,0.0
13,2020-01-21,683.820007,685.890015,675.47998,676.52002,1,Holding,0.0,0.0,0.0
14,2020-01-22,677.049988,688.280029,677.049988,688.25,1,Holding,0.0,0.0,0.0
15,2020-01-23,685.940002,687.710022,683.52002,685.570007,1,Holding,0.0,0.0,0.0
16,2020-01-28,664.700012,664.700012,664.700012,664.700012,1,Holding,0.0,0.0,0.0
17,2020-01-29,671.080017,671.97998,664.090027,670.179993,1,Holding,0.0,0.0,0.0
18,2020-01-30,656.390015,656.390015,656.390015,656.390015,1,Holding,0.0,0.0,0.0
19,2020-01-31,660.97998,664.77002,641.570007,642.47998,1,Holding,0.0,0.0,0.0
20,2020-02-03,631.820007,648.340027,627.650024,646.849976,0,Holding,0.0,0.0,0.0
21,2020-02-04,650.719971,661.23999,649.219971,661.23999,0,sell,-7.280030000000011,-1.080091063170499,-7.280030000000011
22,2020-02-05,666.73999,668.909973,658.030029,661.320007,0,No action,0.0,0.0,-7.280030000000011
23,2020-02-06,672.690002,672.690002,672.690002,672.690002,0,No action,0.0,0.0,-7.280030000000011
24,2020-02-07,673.109985,674.030029,667.929993,672.630005,1,Buy,0.0,0.0,-7.280030000000011
25,2020-02-10,669.530029,676.080017,668.099976,676.070007,0,Holding,0.0,0.0,-7.280030000000011
26,2020-02-11,682.340027,682.340027,682.340027,682.340027,0,sell,10.630004999999983,1.5803643787790855,3.349974999999972
27,2020-02-12,683.26001,686.789978,680.26001,686.590027,0,No action,0.0,0.0,3.349974999999972
28,2020-02-13,689.539978,691.429993,681.77002,687.609985,0,No action,0.0,0.0,3.349974999999972
29,2020-02-14,687.22998,692.0,685.669983,688.909973,0,No action,0.0,0.0,3.349974999999972
30,2020-02-17,690.349976,692.640015,686.72998,692.590027,1,Buy,0.0,0.0,3.349974999999972
31,2020-02-18,691.419983,692.52002,681.440002,682.919983,0,Holding,0.0,0.0,3.349974999999972
32,2020-02-19,684.780029,684.780029,684.780029,684.780029,0,sell,-4.940002999999933,-0.7132651074110736,-1.5900279999999611
33,2020-02-20,687.650024,688.51001,677.98999,681.659973,0,No action,0.0,0.0,-1.5900279999999611
34,2020-02-21,673.570007,680.280029,667.469971,667.98999,0,No action,0.0,0.0,-1.5900279999999611
35,2020-02-24,653.400024,656.309998,639.219971,639.289978,0,No action,0.0,0.0,-1.5900279999999611
36,2020-02-25,639.280029,656.960022,633.650024,656.950012,0,No action,0.0,0.0,-1.5900279999999611
37,2020-02-26,644.02002,658.289978,642.97998,654.630005,0,No action,0.0,0.0,-1.5900279999999611
38,2020-02-27,654.609985,660.890015,634.789978,638.169983,0,No action,0.0,0.0,-1.5900279999999611
39,2020-02-28,626.359985,631.25,608.380005,610.72998,0,No action,0.0,0.0,-1.5900279999999611
40,2020-03-02,617.880005,627.710022,607.320007,627.659973,0,No action,0.0,0.0,-1.5900279999999611
41,2020-03-03,641.650024,641.77002,626.710022,626.820007,1,Buy,0.0,0.0,-1.5900279999999611
42,2020-03-04,623.75,641.72998,623.549988,641.72998,1,Holding,0.0,0.0,-1.5900279999999611
43,2020-03-05,647.75,650.809998,643.969971,650.190002,1,Holding,0.0,0.0,-1.5900279999999611
44,2020-03-06,642.330017,647.830017,637.200012,642.719971,0,Holding,0.0,0.0,-1.5900279999999611
45,2020-03-09,631.130005,632.52002,614.580017,614.599976,0,sell,-19.929992000000084,-3.1795398643043127,-21.520020000000045
46,2020-03-10,606.890015,619.97998,604.51001,619.969971,0,No action,0.0,0.0,-21.520020000000045
47,2020-03-11,621.119995,622.070007,591.380005,595.609985,1,Buy,0.0,0.0,-21.520020000000045
48,2020-03-12,589.200012,594.320007,555.469971,563.48999,1,Holding,0.0,0.0,-21.520020000000045
49,2020-03-13,536.619995,540.299988,487.070007,524.0,1,Holding,0.0,0.0,-21.520020000000045
50,2020-03-16,538.679993,541.869995,504.51001,504.51001,1,Holding,0.0,0.0,-21.520020000000045
51,2020-03-17,488.019989,518.719971,483.51001,514.72998,1,Holding,0.0,0.0,-21.520020000000045
52,2020-03-18,520.789978,526.099976,485.140015,485.140015,1,Holding,0.0,0.0,-21.520020000000045
53,2020-03-19,501.589996,502.119995,419.549988,428.350006,1,Holding,0.0,0.0,-21.520020000000045
54,2020-03-20,443.880005,467.75,435.109985,467.75,1,Holding,0.0,0.0,-21.520020000000045
55,2020-03-23,443.76001,443.76001,443.76001,443.76001,1,Holding,0.0,0.0,-21.520020000000045
56,2020-03-24,457.209991,480.399994,454.23999,480.399994,1,Holding,0.0,0.0,-21.520020000000045
57,2020-03-25,496.320007,506.429993,488.980011,505.679993,1,Holding,0.0,0.0,-21.520020000000045
58,2020-03-26,506.51001,533.330017,501.820007,516.609985,1,Holding,0.0,0.0,-21.520020000000045
59,2020-03-27,535.940002,540.039978,502.480011,522.830017,1,Holding,0.0,0.0,-21.520020000000045
60,2020-03-30,513.130005,542.119995,511.470001,542.109985,1,Holding,0.0,0.0,-21.520020000000045
61,2020-03-31,551.47998,569.070007,551.25,569.070007,1,Holding,0.0,0.0,-21.520020000000045
62,2020-04-01,568.880005,579.76001,551.299988,551.840027,1,Holding,0.0,0.0,-21.520020000000045
63,2020-04-02,555.400024,567.700012,542.75,567.700012,0,Holding,0.0,0.0,-21.520020000000045
64,2020-04-03,571.289978,576.27002,564.02002,573.01001,1,Holding,0.0,0.0,-21.520020000000045
65,2020-04-06,579.25,597.210022,577.830017,597.210022,1,Holding,0.0,0.0,-21.520020000000045
66,2020-04-07,606.900024,606.900024,606.900024,606.900024,1,Holding,0.0,0.0,-21.520020000000045
67,2020-04-08,604.460022,615.320007,599.299988,607.369995,1,Holding,0.0,0.0,-21.520020000000045
68,2020-04-09,616.669983,618.369995,610.659973,615.950012,1,Holding,0.0,0.0,-21.520020000000045
69,2020-04-10,617.75,618.080017,593.01001,611.26001,1,Holding,0.0,0.0,-21.520020000000045
70,2020-04-13,609.940002,611.059998,596.710022,596.710022,1,Holding,0.0,0.0,-21.520020000000045
71,2020-04-14,605.140015,611.359985,602.049988,610.289978,1,Holding,0.0,0.0,-21.520020000000045
72,2020-04-16,623.429993,623.429993,623.429993,623.429993,1,Holding,0.0,0.0,-21.520020000000045
73,2020-04-17,631.340027,634.789978,628.049988,634.789978,0,Holding,0.0,0.0,-21.520020000000045
74,2020-04-20,635.710022,643.049988,634.200012,637.820007,1,Holding,0.0,0.0,-21.520020000000045
75,2020-04-21,634.76001,641.070007,602.049988,628.77002,1,Holding,0.0,0.0,-21.520020000000045
76,2020-04-22,618.950012,635.309998,616.880005,635.159973,0,Holding,0.0,0.0,-21.520020000000045
77,2020-04-23,640.130005,645.539978,637.330017,643.789978,0,sell,44.580017,7.484766562467886,23.059996999999953
78,2020-04-24,640.190002,645.219971,629.119995,632.960022,0,No action,0.0,0.0,23.059996999999953
79,2020-04-27,638.900024,647.109985,638.580017,646.859985,0,No action,0.0,0.0,23.059996999999953
80,2020-04-28,649.460022,651.390015,638.690002,644.929993,0,No action,0.0,0.0,23.059996999999953
81,2020-04-29,646.330017,648.419983,644.059998,645.179993,1,Buy,0.0,0.0,23.059996999999953
82,2020-05-04,637.0,648.570007,635.159973,641.909973,1,Holding,0.0,0.0,23.059996999999953
83,2020-05-06,658.400024,658.400024,658.400024,658.400024,0,Holding,0.0,0.0,23.059996999999953
84,2020-05-07,659.450012,669.030029,658.929993,668.169983,1,Holding,0.0,0.0,23.059996999999953
85,2020-05-08,674.01001,682.940002,673.52002,682.299988,0,Holding,0.0,0.0,23.059996999999953
