,Data_Frame_Name,No_Trade,Winning_Ratio,Profit_Average,Loss_Average,Payoff_Ratio,Profit_Factor,MDD,MDD(portfolio),Max_Holding_Period,Mean_Holding_Period,Max_Profit,Max_Profit_Return,Max_Loss,Max_Loss_Return,Max_Cum_Profit,Max_Cum_Profit_Return,Max_Cum_Loss,Max_Cum_Loss_Return,Last_Cumulative,Last_Cumulative_Return,Max_Portfolio_Profit,Max_Portfolio_Profit_Return,Max_Portfolio_Loss,Max_Portfolio_Loss_Return
19,IXIC_VIT_5day_20,46,0.5869565217391305,548.7131438518517,-662.131527631579,0.8287071691248098,1.1776365034931506,-35.21757956217645,-37.173062929062006,65,14.105263157894736,1344.2900390000011,18.143270422519965,-2095.740235,-23.049893764708575,7388.154295999997,81.25824412588769,-2095.740235,-23.049893764708578,1981.565428999993,21.794147892698646,7748.764647999997,85.22439897906973,-2187.6005860000005,-24.060215223626816
20,IXIC_VIT_5day_60,70,0.5142857142857142,425.9773762777778,-338.4629480882353,1.2585642791444576,1.332597472035308,-23.485522610838828,-28.426635698900494,39,8.482954545454545,1779.7998040000002,15.911541803534776,-1199.359375,-13.136952703957814,7645.015622999999,84.08332053599541,-965.4311530000032,-10.618246069885748,3714.195311000001,40.85039066873131,7909.75488,86.99504196372183,-1308.9111330000032,-14.395993386601374
21,IXIC_VIT_5day_120,79,0.5949367088607594,254.46157125531917,-374.7580412500003,0.679002298140331,0.9972846253936112,-39.878584941339376,-42.07306139410275,15,4.0094936708860756,1010.7705080000014,10.421866957100438,-1203.2705079999996,-9.249083326602843,5850.707034999992,64.51624162412773,-98.89354900000944,-1.090507534249172,-1.1835880000089674,-0.013051525043929453,5860.616214999991,64.62551099060813,-420.5537070000082,-4.6374813188258
22,IXIC_Fusion_soft_5day_lgb,28,0.5357142857142857,700.3400388666665,-795.6177133846154,0.8802469164334832,1.0156695189617113,-40.088825511155434,-43.481176228774785,85,26.2828125,2378.9101570000003,23.470210808751624,-2031.669922000001,-15.559007898243909,6759.861324999999,74.3479954257843,-791.6796890000014,-8.707249315718538,404.9599569999982,4.453931757344398,6833.601559999998,75.15902369853903,-1514.469728000001,-16.65681927429671
23,IXIC_Fusion_soft_5day_SVM,83,0.46987951807228917,424.09646692307655,-396.5656627727272,1.0694230659252193,0.9478977175246264,-44.46790129271431,-45.90662346445625,36,6.484581497797357,1014.9199219999992,9.533255927288206,-1909.2197260000007,-17.933122521205707,6080.931642,66.88082139080318,-1695.130859,-18.64381165408565,-666.2373040000075,-7.327577541730035,6284.522462999999,69.12000481494533,-2046.4111320000002,-22.507350101773003
24,IXIC_Fusion_soft_5day_xgb,18,0.6666666666666666,739.7477212500002,-1220.0032554999993,0.6063489731810806,1.2126979463621612,-14.833631254271717,-35.70319184118812,187,45.18552036199095,2452.520507000001,27.421705753995628,-3795.019531,-26.610241075623183,7076.501951000003,77.83055145491494,-1156.6601579999997,-12.721468681337328,5351.972653000005,58.86340254534248,7076.501951000003,77.83055145491494,-1879.4501969999992,-20.671038639915498
25,IXIC_Fusion_hard_5day_lgb,24,0.5833333333333334,707.5128348571427,-899.9409179000006,0.7861769820491259,1.1006477748687764,-34.00644082655142,-41.20316774959871,87,25.20614035087719,1557.150391000001,12.363184011522712,-2565.8896490000006,-19.79037711215432,7073.600585999999,77.79864093761616,-37.280274000000645,-0.4100252220520269,1900.7900399999928,20.905743831852327,7481.441406999998,82.28425773304,-2231.5205080000005,-24.54326628088453
26,IXIC_Fusion_hard_5day_SVM,31,0.4838709677419355,600.9154295333333,-531.9754638124998,1.129592378616041,1.0589928549525383,-27.718274150294985,-30.115673339603642,133,34.902482269503544,1355.2597650000007,14.866381180711803,-1469.3095709999998,-11.213920899879378,5274.70996,58.01363269510843,1292.4531230000011,14.214980789838133,1292.4531230000011,14.214980789838133,5609.240234000001,61.69294711967444,-2231.5205080000005,-24.54326628088453
27,IXIC_Fusion_hard_5day_xgb,20,0.55,849.4792259999996,-790.4266493333336,1.0747097491164708,1.31353413780902,-30.89291289475492,-35.379636699053904,201,46.394285714285715,1557.150391000001,12.363184011522712,-2080.330078000001,-16.045318541825342,7355.010742999995,80.89371642208329,-37.280274000000645,-0.4100252220520269,2747.7314459999943,30.220786367757523,7624.771485999996,83.86066641149304,-2231.5205080000005,-24.54326628088453
28,US500_LSTM_1day_5,24,0.5833333333333334,92.5900705714286,-152.9539308,0.6053461332255516,0.8474845865157723,-20.999698814634115,-27.437320972074055,37,9.412621359223301,293.26001,8.968305835473194,-538.109864,-17.267090527045294,379.8215350000005,11.56701805847671,-496.859864,-15.13128269417445,-194.33837899999932,-5.918346729202915,398.3313000000003,12.130711178228747,-837.7399909999999,-25.512385979391883
29,US500_LSTM_1day_20,11,0.6363636363636364,143.50704485714292,-235.98510724999994,0.6081190738240663,1.064208379192116,-15.495302996414706,-28.520318122986588,60,18.111607142857142,271.18994100000054,6.220723287427403,-438.19018499999993,-9.97323801663644,555.8391100000003,18.507179879488707,-198.27001900000005,-6.601584595842207,4.328856000000542,0.14413328465572336,781.9191880000003,26.03472624216699,-765.9702149999998,-25.503690359851838
30,US500_LSTM_1day_60,8,0.625,73.4978516000001,-185.7067056666665,0.39577381622354973,0.6596230270392496,-11.220843671915048,-27.834656805371914,92,33.28512396694215,160.48999000000003,5.433137596648548,-367.1201169999995,-8.15784419352783,317.85937500000045,10.76063199181277,-49.26074199999903,-1.6676453740136616,-49.26074199999903,-1.6676453740136616,424.8994140000009,14.384305095896266,-515.5805659999992,-17.454173666755995
31,US500_LSTM_1day_120,3,0.6666666666666666,493.9401859999998,-682.0400390000004,0.7242099550698071,1.4484199101396142,0.0,-29.07450135073336,224,93.05099150141643,834.3701179999998,32.9896187104913,-682.0400390000004,-15.084241942283958,987.8803719999996,39.05916103752208,834.3701179999998,32.9896187104913,987.8803719999996,39.05916103752208,1097.940430999999,43.41075429731828,-291.790039,-11.53689702263449
32,US500_VIT_1day_5,102,0.5490196078431373,80.66568437499998,-89.8456554130435,0.8978250979878678,1.0930044671156651,-26.979222317457552,-27.062064951645347,25,4.270880361173815,261.030029,10.099474969432755,-515.3498530000002,-17.042330967379492,1290.9291990000002,39.62518716844903,-821.2194820000004,-25.20740541451396,374.12817599999926,11.483897808241,1290.9291990000002,39.62518716844903,-821.2194820000004,-25.20740541451396
33,US500_VIT_1day_20,73,0.6164383561643836,94.08753797777779,-132.13037982142856,0.7120810377214923,1.14441595348097,-25.13476108685193,-30.274303432841332,38,7.936594202898551,328.1301269999999,10.204225577536713,-843.5,-25.16340485655826,1419.8901340000011,43.359396440776415,-762.2897950000001,-23.27815697335014,478.00854500000105,14.59701811318716,1576.840330000001,48.1522079456006,-911.0197760000001,-27.81994654874565
34,US500_VIT_1day_60,69,0.5797101449275363,95.06323244999996,-116.35380203448268,0.817018703194821,1.1269223492342357,-28.332971779811977,-31.796481830361188,74,13.084628670120898,488.6799319999996,12.853977038975064,-445.72998000000007,-15.46476107364618,936.3200640000028,28.74042806864599,-819.1499039999999,-25.14387953278997,534.7790490000002,16.415090716675458,1024.0202600000025,31.432393424996764,-926.1899429999999,-28.429483098948893
35,US500_VIT_1day_120,54,0.6296296296296297,102.72760364705884,-119.82247325000003,0.8573316912990595,1.4574638752084013,-22.684058324676815,-24.390968386160562,72,13.950413223140496,324.53955099999985,7.646569323018595,-621.6000979999999,-14.497961469387752,1770.6589310000013,54.35053417856801,-321.2700219999997,-9.861412045852815,1040.0090300000002,31.923170149494094,1774.1589310000013,54.45796699145736,-698.5600609999997,-21.44236352153977
36,US500_Fusion_soft_1day_lgb,46,0.6521739130434783,97.8706623333334,-139.25691225,0.7028064945001206,1.317762177187726,-26.274778482787,-29.116215003188394,70,17.752864157119475,345.969971,10.451917302338847,-578.0603020000003,-13.427024895877118,1589.4995070000032,48.78982946378655,-102.90991299999996,-3.15882897936822,764.2592740000018,23.459006737884653,1619.8793900000037,49.72234268834072,-835.4599619999999,-25.644518221169548
37,US500_Fusion_soft_1day_SVM,25,0.52,204.8862116923077,-159.34415683333324,1.285809381178686,1.3929601629435766,-27.008785488519614,-30.22700122146429,120,35.638328530259365,813.1501469999998,32.17975299917518,-897.6801759999998,-26.960438261912383,1248.0908210000011,38.31025932611836,-831.8703619999997,-25.534335128270218,846.2707530000016,25.976356417366432,1445.6308600000016,44.37376848270204,-899.3903819999996,-27.60686817825464
38,US500_Fusion_soft_1day_xgb,50,0.52,88.83035988461552,-101.65877283333337,0.8738090910289693,0.9466265152813835,-28.934304995564364,-37.9276930298802,87,17.217970049916804,272.4101560000008,7.008134343237395,-420.8500979999999,-12.608796284922477,1002.6289050000032,30.77578387094971,-462.7001949999999,-14.202623849515126,-73.97119099999736,-2.270552320544411,1028.249023000004,31.562195683320354,-1173.3503419999997,-36.01609364164182
39,US500_Fusion_hard_1day_lgb,21,0.5238095238095238,210.08997681818175,-173.01604009999997,1.2142803447400239,1.3357083792140263,-21.409824854378556,-28.779877241240936,387,119.83553597650514,1138.139892,34.15949931388184,-515.3498530000002,-17.042330967379492,1256.99951,38.58371233138303,-697.5,-21.409824854378552,548.6293930000002,16.840228263934083,1527.6196280000008,46.89042104600851,-846.229981,-25.97510491718149
40,US500_Fusion_hard_1day_SVM,34,0.6176470588235294,88.80240876190476,-119.74000907692303,0.741626875147943,1.198012644469754,-18.998866060330865,-20.934095758174152,87,22.92873563218391,253.01001,6.92910482144349,-444.3701179999998,-13.63998049734699,1214.1003400000004,37.26691847317772,-527.3000499999998,-16.185522173770682,364.4804660000004,11.187760487315105,1244.480223000001,38.19943169773188,-580.5600589999999,-17.820342911308497
41,US500_Fusion_hard_1day_xgb,31,0.5806451612903226,168.8939072777777,-183.64150776923077,0.9196935340457707,1.273421816371067,-21.266166464360147,-28.740153970269276,276,65.51759530791789,671.1701659999999,18.0937179207063,-515.3498530000002,-17.042330967379492,1550.7307109999997,47.599817804754004,-692.819825,-21.266166464360143,777.1906709999989,23.85593712482713,1770.3103020000003,54.339832980246605,-841.549806,-25.83144652716308
