,Data_Frame_Name,No_Trade,Winning_Ratio,Profit_Average,Loss_Average,Payoff_Ratio,Profit_Factor,MDD,MDD(portfolio),Max_Holding_Period,Mean_Holding_Period,Max_Profit,Max_Profit_Return,Max_Loss,Max_Loss_Return,Max_Cum_Profit,Max_Cum_Profit_Return,Max_Cum_Loss,Max_Cum_Loss_Return,Last_Cumulative,Last_Cumulative_Return,Max_Portfolio_Profit,Max_Portfolio_Profit_Return,Max_Portfolio_Loss,Max_Portfolio_Loss_Return
16,IXIC_LSTM_5day_60,3,1.0,658.9169923333326,,0.0,-inf,0.0,-5.265476361484511,18,8.818181818181818,714.9501949999994,7.741887928216619,579.3701179999989,4.746659483439805,1294.3203129999984,14.015637559844643,714.9501949999994,7.741887928216619,1294.3203129999984,14.015637559844643,1294.3203129999984,14.015637559844643,-49.730469000000085,-0.5385098434942756
17,IXIC_LSTM_5day_120,2,1.0,1860.9702149999994,,0.0,-inf,0.0,-3.7513400728710344,39,20.0,2756.910156,27.21162216129114,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,965.0302739999988,9.525170464167722,1079.4697269999997,10.654726009749622,-374.1503900000007,-3.6929890595171577
18,IXIC_VIT_5day_5,14,0.7142857142857143,619.1341794000001,-651.4472659999999,0.950398001056313,2.3759950026407823,-21.53895095063242,-30.916102714407188,43,14.96788990825688,1418.4003899999998,19.208326144065595,-935.2197269999996,-11.066955396162784,2577.9023400000005,28.417692144495877,-1953.899414999999,-21.538950950632422,2577.9023400000005,28.417692144495877,3596.692379,39.64839752807566,-2289.379394999999,-25.23713867650323
19,IXIC_VIT_5day_20,19,0.7894736842105263,525.8888671333333,-813.1074220000003,0.6467643178558184,2.4253661919593195,-23.049893764708575,-29.668295137351876,51,11.863414634146341,1248.1699209999997,18.143270422519965,-2095.740235,-23.049893764708575,4555.542967999998,50.10391063707623,-2095.740235,-23.049893764708578,4555.542967999998,50.10391063707623,4647.042967999998,51.11026879361123,-2187.6005860000005,-24.060215223626816
20,IXIC_VIT_5day_60,24,0.625,424.41725240000017,-206.33680555555617,2.0569149127673487,3.4281915212789142,-13.37970436337711,-17.205856944891085,39,8.982954545454545,1779.7998040000002,15.911541803534776,-1096.1801759999998,-13.136952703957814,4471.166989999996,49.17590567886946,-965.4311530000032,-10.618246069885748,4471.166989999996,49.17590567886946,4509.227535999997,49.59451268334243,-1308.9111330000032,-14.395993386601374
21,IXIC_VIT_5day_120,28,0.7142857142857143,259.15217284999983,-137.3023070000006,1.8874567988868438,4.718641997217109,-4.016046930352013,-8.150655304113974,14,3.836734693877551,767.1098629999997,10.421866957100438,-483.8105460000006,-4.189459681985332,4066.344727999991,44.83992745308358,82.36035199999787,0.9081945717147127,4066.344727999991,44.83992745308358,4084.6250009999912,45.041505570526105,-65.62890600000173,-0.7236955006794806
22,IXIC_Fusion_soft_5day_lgb,10,0.8,735.3702389999999,-1029.6850580000005,0.7141700593658605,2.856680237463442,-14.408585841137578,-22.161158275221236,69,21.38918918918919,2290.0400389999995,23.470210808751624,-1397.3203120000007,-15.559007898243909,2561.000974999998,28.167040656670427,-791.6796890000014,-8.707249315718538,1898.9511709999977,20.885519123470424,3834.7314449999967,42.17610128739898,-1514.469728000001,-16.65681927429671
23,IXIC_Fusion_soft_5day_SVM,24,0.6666666666666666,388.38766481249985,-348.8912963749998,1.1132053704058242,2.2264107408116485,-19.61308394003628,-27.071077434926284,26,6.864705882352941,975.5107430000008,8.938520349323579,-1663.010253999999,-17.933122521205707,3358.7031260000003,36.94052771835752,-1695.130859,-18.64381165408565,3339.522461999999,36.72957014825743,3477.242188,38.24427364088985,-2046.4111320000002,-22.507350101773003
24,IXIC_Fusion_soft_5day_xgb,8,0.75,824.8286130000002,-703.1552740000001,1.1730390761457905,3.5191172284373717,-14.833631254271717,-23.02436549975916,77,24.282608695652176,2452.520507000001,27.421705753995628,-1382.150391,-15.416132719750392,2553.720701000001,28.086968928564342,-1156.6601579999997,-12.721468681337328,2553.720701000001,28.086968928564342,3553.800779,39.08629946062403,-1879.4501969999992,-20.671038639915498
25,IXIC_Fusion_hard_5day_lgb,8,0.875,595.2830637142854,-37.280274000000645,15.967775980248296,111.77443186173808,-0.41002522205202396,-30.115673339603642,87,29.93103448275862,1061.1201169999986,11.78688416042591,-37.280274000000645,-0.4100252220520269,3836.480468999997,42.19533784005882,-37.280274000000645,-0.4100252220520269,3836.480468999997,42.19533784005882,4140.840820999996,45.54282989209231,-2231.5205080000005,-24.54326628088453
