,True_Label,Predicted_results
0,0,0
1,1,0
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,0
10,1,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,1,1
17,0,0
18,1,0
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,0
25,1,1
26,1,1
27,1,1
28,0,1
29,0,1
30,0,1
31,0,1
32,0,1
33,0,0
34,0,1
35,0,1
36,0,0
37,0,1
38,1,1
39,1,1
40,0,1
41,0,1
42,0,0
43,0,1
44,0,1
45,0,1
46,0,1
47,0,1
48,1,1
49,0,0
50,0,0
51,0,1
52,0,1
53,1,1
54,1,1
55,1,1
56,1,1
57,1,1
58,0,1
59,0,0
60,0,1
61,0,1
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,0,1
71,1,1
72,1,1
73,0,1
74,0,1
75,1,1
76,1,1
77,1,0
78,1,1
79,0,1
80,1,1
81,0,1
82,0,0
83,1,1
84,1,0
85,1,1
86,1,1
87,0,1
88,0,1
89,0,1
90,1,1
91,1,1
92,1,1
93,1,0
94,1,1
95,1,1
96,1,0
97,1,1
98,1,0
99,1,0
100,1,0
101,1,1
102,1,1
103,1,1
104,1,0
105,1,1
106,1,1
107,0,1
108,0,1
109,0,1
110,0,1
111,1,1
112,1,1
113,1,1
114,0,1
115,0,0
116,0,1
117,0,1
118,0,1
119,0,1
120,1,1
121,0,1
122,1,0
123,1,1
124,1,1
125,1,1
126,1,1
127,0,1
128,1,0
129,1,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,0
135,1,0
136,1,0
137,0,1
138,0,0
139,0,1
140,0,1
141,1,1
142,1,1
143,1,1
144,1,1
145,1,1
146,1,1
147,1,1
148,1,1
149,1,1
150,1,1
151,1,1
152,1,0
153,1,1
154,0,0
155,1,1
156,1,1
157,1,1
158,1,1
159,1,1
160,1,1
161,1,1
162,1,0
163,1,0
164,1,1
165,1,1
166,0,1
167,0,1
168,0,1
169,0,0
170,0,0
171,0,1
172,1,0
173,0,1
174,1,1
175,1,1
176,0,1
177,0,1
178,0,0
179,0,1
180,0,1
181,1,1
182,0,1
183,1,0
184,1,0
185,1,0
186,1,1
187,1,0
188,1,0
189,1,0
190,1,1
191,1,0
192,1,0
193,1,0
194,1,0
195,1,0
196,0,1
197,0,0
198,0,1
199,0,0
200,0,0
201,1,1
202,0,1
203,0,1
204,0,1
205,0,0
206,0,1
207,0,0
208,1,0
209,1,0
210,1,0
211,1,0
212,1,0
213,1,1
214,1,0
215,1,1
216,1,0
217,1,0
218,1,1
219,1,0
220,1,0
221,0,0
222,0,1
223,1,1
224,1,0
225,1,0
226,1,0
227,1,0
228,1,1
229,1,1
230,1,1
231,1,0
232,1,0
233,1,1
234,0,1
235,0,0
236,0,0
237,1,0
238,1,1
239,1,0
240,1,0
241,1,0
242,0,0
243,0,0
244,0,1
245,1,0
246,1,0
247,1,0
248,1,1
249,0,1
250,1,1
251,1,1
252,1,1
253,1,0
254,1,1
255,1,0
256,1,0
257,0,1
258,0,1
259,1,1
260,1,1
261,1,0
262,1,0
263,1,0
264,0,1
265,0,1
266,0,0
267,0,0
268,0,0
269,1,1
270,1,1
271,1,0
272,1,1
273,1,1
274,1,1
275,1,0
276,1,1
277,1,1
278,1,0
279,1,0
280,1,1
281,0,1
282,0,1
283,0,1
284,0,1
285,0,1
286,0,1
287,0,1
288,0,1
289,1,1
290,1,1
291,0,1
292,0,1
293,1,1
294,1,1
295,1,1
296,1,1
297,1,1
298,1,1
299,1,0
300,1,0
301,0,0
302,0,1
303,0,1
304,0,1
305,1,0
306,0,0
307,1,0
308,1,0
309,1,0
310,1,1
311,1,0
312,1,1
313,1,0
314,1,1
315,1,1
316,1,0
317,1,1
318,1,1
319,1,0
320,1,0
321,1,0
322,1,0
323,0,0
324,0,1
325,0,1
326,1,0
327,1,1
328,1,0
329,1,0
330,1,1
331,0,1
332,1,1
333,0,1
334,1,1
335,0,0
336,1,0
337,0,1
338,0,1
339,0,1
340,0,0
341,0,1
342,1,1
343,1,1
344,0,1
345,0,0
346,1,0
347,1,1
348,1,1
349,1,1
350,1,0
351,1,1
352,1,1
353,1,0
354,1,1
355,1,0
356,1,1
357,1,0
358,1,1
359,1,0
360,1,0
361,1,1
362,0,1
363,0,0
364,0,1
365,0,1
366,0,0
367,1,1
368,1,1
369,1,1
370,1,1
371,1,1
372,1,1
373,1,1
374,1,0
375,1,1
376,1,1
377,1,1
378,1,0
379,1,1
380,1,1
381,1,0
382,0,1
383,0,1
384,0,0
385,0,0
386,0,1
387,1,0
388,1,1
389,1,1
390,1,1
391,1,1
392,0,1
393,0,1
394,1,1
395,1,1
396,0,1
397,1,0
398,1,0
399,1,1
400,1,1
401,1,0
402,1,1
403,1,1
404,1,1
405,1,1
406,0,1
407,0,1
408,0,1
409,0,1
410,1,1
411,1,1
412,1,1
413,1,1
414,1,1
415,1,1
416,1,1
417,1,1
418,0,1
419,1,0
420,0,0
421,0,0
422,0,1
423,0,1
424,0,1
425,0,1
426,1,1
427,0,1
428,0,1
429,0,1
430,0,0
431,0,1
432,1,0
433,1,1
434,1,0
435,0,0
436,0,1
437,0,1
438,0,1
439,0,1
440,1,1
441,1,0
442,1,1
443,1,1
444,1,0
445,0,1
446,1,0
447,1,0
448,1,1
449,1,0
450,1,0
451,1,1
452,1,0
453,1,1
454,1,1
455,1,0
456,1,0
457,1,1
458,1,1
459,1,0
460,1,0
461,1,0
462,1,0
463,1,0
464,1,0
465,0,0
466,0,0
467,0,0
468,0,0
469,1,1
470,1,0
471,1,1
472,1,1
473,0,1
474,1,1
475,0,1
476,0,0
477,0,1
478,0,1
479,0,1
480,0,1
481,0,0
482,1,1
483,1,1
484,1,0
485,1,1
486,1,0
487,0,1
488,0,0
489,1,1
490,0,1
491,0,1
492,1,1
493,0,1
494,0,1
495,1,1
496,1,1
497,1,1
498,1,0
499,1,0
500,0,0
501,0,1
502,0,1
503,0,1
504,0,1
505,0,1
506,0,1
507,0,1
508,0,1
509,1,1
510,0,1
511,0,1
512,0,1
513,0,1
514,0,1
515,0,1
516,0,1
517,0,1
518,0,1
519,0,0
520,1,0
521,1,0
522,1,0
523,1,0
524,1,0
525,0,0
526,0,0
527,1,0
528,1,0
529,1,0
530,0,1
531,0,0
532,0,0
533,0,1
534,0,1
535,0,0
536,0,0
537,0,1
538,0,0
539,1,1
540,1,0
541,1,0
542,0,0
543,0,0
544,0,0
545,0,1
546,0,0
547,0,1
548,1,1
549,1,0
550,0,1
551,1,0
552,1,1
553,1,1
554,1,0
555,1,0
556,1,0
557,1,0
558,1,0
559,1,0
560,1,1
561,1,0
562,1,1
563,1,0
564,0,0
565,0,1
566,0,1
567,0,1
568,0,1
569,0,1
570,0,1
571,0,0
572,0,1
573,1,1
574,1,0
575,0,1
576,1,1
577,0,1
578,0,1
579,0,1
580,0,0
581,0,1
582,0,0
583,1,0
584,1,0
585,0,0
586,1,0
587,0,0
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0,0
594,1,0
595,1,0
596,0,0
597,0,0
598,0,0
599,1,0
600,1,0
601,1,0
602,1,0
603,1,0
604,1,0
605,1,0
606,0,0
607,1,0
608,1,0
609,0,0
610,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,1,0
620,1,1
621,1,1
622,1,0
623,1,0
624,0,1
625,0,1
626,0,1
627,1,1
628,1,1
629,1,1
630,1,1
631,1,1
632,0,1
633,0,1
634,0,1
635,1,1
636,1,1
637,1,0
