,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit,Unrealized_profit,Unrealized_profit_plus_Cumulative_Profit,Holding_Period,Cumulative_Return,Unrealized_Return,Unrealized_profit_plus_Cumulative_Profit_Return,Cum_portfolio,Unreal_Cum_portfolio
0,2020-01-02,2201.209961,2202.320068,2171.840088,2175.169922,1,Buy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2175.169922,2175.169922
1,2020-01-03,2192.580078,2203.379883,2165.389893,2176.459961,0,Holding,0.0,0.0,0.0,1.2900389999999788,1.2900389999999788,1,0.0,0.05930750452883372,0.05930750452883372,2175.169922,2176.459961
2,2020-01-06,2154.969971,2164.419922,2149.949951,2155.070068,0,sell,-8.569824000000153,-0.3939841165199853,0.0,-20.09985400000005,-20.09985400000005,0,0.0,-0.9240590262262762,-0.9240590262262762,2175.169922,2155.070068
3,2020-01-07,2166.600098,2181.620117,2164.27002,2175.540039,0,No action,0.0,0.0,-8.569824000000153,0.0,-8.569824000000153,0,-0.39398411651998533,0.0,-0.39398411651998533,2166.600098,2166.600098
4,2020-01-08,2156.27002,2162.320068,2137.719971,2151.310059,1,Buy,0.0,0.0,-8.569824000000153,0.0,-8.569824000000153,0,-0.39398411651998533,0.0,-0.39398411651998533,2166.600098,2166.600098
5,2020-01-09,2182.199951,2186.449951,2172.159912,2186.449951,0,Holding,0.0,0.0,-8.569824000000153,35.139892000000145,26.570067999999992,1,-0.39398411651998533,1.6155010072817726,1.2215168907617873,2166.600098,2201.73999
6,2020-01-10,2189.47998,2206.919922,2188.100098,2206.389893,0,sell,53.17993100000013,2.471978912454856,-8.569824000000153,55.07983400000012,46.510009999999966,0,-0.39398411651998533,2.532208331998079,2.1382242154780937,2166.600098,2221.679932
7,2020-01-13,2204.48999,2230.429932,2204.48999,2229.26001,0,No action,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
8,2020-01-14,2243.060059,2250.790039,2232.939941,2238.879883,0,No action,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
9,2020-01-15,2229.800049,2238.209961,2223.389893,2230.97998,0,No action,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
10,2020-01-16,2231.929932,2249.090088,2225.409912,2248.050049,0,No action,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
11,2020-01-17,2261.570068,2268.709961,2245.580078,2250.570068,0,No action,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
12,2020-01-20,2261.399902,2277.22998,2258.090088,2262.639893,1,Buy,0.0,0.0,44.61010699999997,0.0,44.61010699999997,0,2.0508791772452604,0.0,2.0508791772452604,2219.780029,2219.780029
13,2020-01-21,2259.810059,2266.310059,2238.25,2239.689941,0,Holding,0.0,0.0,44.61010699999997,-22.94995199999994,21.66015500000003,1,2.0508791772452604,-1.0550877781032473,0.9957913991420129,2219.780029,2196.830077
14,2020-01-22,2238.530029,2269.27002,2235.129883,2267.25,0,sell,-8.09985400000005,-0.3579824622141076,44.61010699999997,4.610106999999971,49.22021399999994,0,2.0508791772452604,0.21194238451776323,2.2628215617630234,2219.780029,2224.390136
15,2020-01-23,2254.540039,2260.629883,2241.939941,2246.129883,0,No action,0.0,0.0,36.51025299999992,0.0,36.51025299999992,0,1.6785011888372332,0.0,1.6785011888372332,2211.680175,2211.680175
16,2020-01-28,2192.219971,2199.929932,2166.22998,2176.719971,0,No action,0.0,0.0,36.51025299999992,0.0,36.51025299999992,0,1.6785011888372332,0.0,1.6785011888372332,2211.680175,2211.680175
17,2020-01-29,2188.179932,2195.449951,2172.330078,2185.280029,1,Buy,0.0,0.0,36.51025299999992,0.0,36.51025299999992,0,1.6785011888372332,0.0,1.6785011888372332,2211.680175,2211.680175
18,2020-01-30,2181.540039,2187.449951,2139.719971,2148.0,0,Holding,0.0,0.0,36.51025299999992,-37.28002900000001,-0.7697760000000926,1,1.6785011888372332,-1.7138904240512027,-0.035389235213969306,2211.680175,2174.400146
19,2020-01-31,2160.600098,2167.22998,2119.01001,2119.01001,1,Holding,0.0,0.0,36.51025299999992,-66.27001900000005,-29.759766000000127,2,1.6785011888372332,-3.0466594048462596,-1.3681582160090262,2211.680175,2145.410156
20,2020-02-03,2086.610107,2126.72998,2082.73999,2118.879883,0,Holding,0.0,0.0,36.51025299999992,-66.40014599999995,-29.88989300000003,3,1.6785011888372332,-3.052641788046936,-1.3741405992097029,2211.680175,2145.280029
21,2020-02-04,2121.219971,2162.320068,2120.530029,2157.899902,0,sell,-8.020019000000048,-0.3670018896237324,36.51025299999992,-27.380126999999902,9.130126000000018,0,1.6785011888372332,-1.2587580732462842,0.4197431155909492,2211.680175,2184.300048
22,2020-02-05,2177.26001,2181.52002,2154.879883,2165.629883,0,No action,0.0,0.0,28.490233999999877,0.0,28.490233999999877,0,1.3097934884003914,0.0,1.3097934884003914,2203.660156,2203.660156
23,2020-02-06,2184.77002,2229.98999,2182.25,2227.939941,1,Buy,0.0,0.0,28.490233999999877,0.0,28.490233999999877,0,1.3097934884003914,0.0,1.3097934884003914,2203.660156,2203.660156
24,2020-02-07,2221.48999,2223.919922,2198.139893,2211.949951,1,Holding,0.0,0.0,28.490233999999877,-15.989990000000034,12.500243999999842,1,1.3097934884003914,-0.7351145231586204,0.5746789652417712,2203.660156,2187.670166
25,2020-02-10,2185.629883,2203.389893,2180.51001,2201.070068,1,Holding,0.0,0.0,28.490233999999877,-26.869873000000098,1.6203609999997788,2,1.3097934884003914,-1.2352999518903836,0.07449353651000783,2203.660156,2176.790283
26,2020-02-11,2213.5,2233.320068,2211.25,2223.120117,1,Holding,0.0,0.0,28.490233999999877,-4.819824000000153,23.670409999999723,3,1.3097934884003914,-0.22158379220178245,1.088209696198609,2203.660156,2198.8403319999998
27,2020-02-12,2225.949951,2242.23999,2214.77002,2238.379883,1,Holding,0.0,0.0,28.490233999999877,10.439941999999974,38.93017599999985,4,1.3097934884003914,0.4799598364435261,1.7897533248439175,2203.660156,2214.100098
28,2020-02-13,2245.719971,2255.48999,2230.300049,2232.959961,0,Holding,0.0,0.0,28.490233999999877,5.020019999999931,33.510253999999804,5,1.3097934884003914,0.2307874869556941,1.5405809753560855,2203.660156,2208.680176
29,2020-02-14,2232.709961,2251.5,2221.899902,2243.590088,0,sell,15.130126999999902,0.6791083871501858,28.490233999999877,15.650146999999833,44.14038099999971,0,1.3097934884003914,0.7194907782473389,2.02928426664773,2203.660156,2219.3103029999997
