,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit,Unrealized_profit,Unrealized_profit_plus_Cumulative_Profit,Holding_Period,Cumulative_Return,Unrealized_Return,Unrealized_profit_plus_Cumulative_Profit_Return,Cum_portfolio,Unreal_Cum_portfolio
0,2020-01-02,672.530029,674.299988,666.619995,674.02002,1,Buy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,674.02002,674.02002
1,2020-01-03,677.570007,679.369995,668.099976,669.929993,1,Holding,0.0,0.0,0.0,-4.090027000000077,-4.090027000000077,1,0.0,-0.6068109074861125,-0.6068109074861125,674.02002,669.929993
2,2020-01-06,660.080017,663.099976,653.609985,655.309998,1,Holding,0.0,0.0,0.0,-18.710022000000095,-18.710022000000095,2,0.0,-2.775885202935084,-2.775885202935084,674.02002,655.309998
3,2020-01-07,660.869995,664.210022,659.179993,663.440002,1,Holding,0.0,0.0,0.0,-10.580017999999995,-10.580017999999995,3,0.0,-1.569688983422183,-1.569688983422183,674.02002,663.440002
4,2020-01-08,657.23999,658.140015,637.429993,640.940002,1,Holding,0.0,0.0,0.0,-33.080017999999995,-33.080017999999995,4,0.0,-4.907868760337415,-4.907868760337415,674.02002,640.940002
5,2020-01-09,657.01001,666.090027,656.25,666.090027,1,Holding,0.0,0.0,0.0,-7.929993000000081,-7.929993000000081,5,0.0,-1.1765218783857607,-1.1765218783857607,674.02002,666.090027
6,2020-01-10,668.789978,673.030029,665.919983,673.030029,1,Holding,0.0,0.0,0.0,-0.9899910000000318,-0.9899910000000318,6,0.0,-0.14687857491236414,-0.14687857491236414,674.02002,673.030029
7,2020-01-13,673.76001,679.219971,673.22998,679.219971,1,Holding,0.0,0.0,0.0,5.199950999999942,5.199950999999942,7,0.0,0.7714831675177751,0.7714831675177751,674.02002,679.219971
8,2020-01-14,682.140015,685.880005,676.780029,678.710022,1,Holding,0.0,0.0,0.0,4.690001999999936,4.690001999999936,8,0.0,0.6958253257818567,0.6958253257818567,674.02002,678.710022
9,2020-01-15,678.830017,681.390015,676.909973,679.159973,1,Holding,0.0,0.0,0.0,5.139952999999991,5.139952999999991,9,0.0,0.7625816515064331,0.7625816515064331,674.02002,679.159973
10,2020-01-16,679.669983,686.52002,679.48999,686.52002,1,Holding,0.0,0.0,0.0,12.5,12.5,10,0.0,1.8545443205084617,1.8545443205084617,674.02002,686.52002
11,2020-01-17,689.72998,690.609985,686.679993,688.409973,1,Holding,0.0,0.0,0.0,14.389952999999991,14.389952999999991,11,0.0,2.134944448682695,2.134944448682695,674.02002,688.409973
12,2020-01-20,690.849976,691.169983,682.47998,683.469971,1,Holding,0.0,0.0,0.0,9.449950999999942,9.449950999999942,12,0.0,1.4020282364906522,1.4020282364906522,674.02002,683.469971
13,2020-01-21,683.820007,685.890015,675.47998,676.52002,1,Holding,0.0,0.0,0.0,2.5,2.5,13,0.0,0.3709088641016924,0.3709088641016924,674.02002,676.52002
14,2020-01-22,677.049988,688.280029,677.049988,688.25,1,Holding,0.0,0.0,0.0,14.229979999999955,14.229979999999955,14,0.0,2.1112102871959135,2.1112102871959135,674.02002,688.25
15,2020-01-23,685.940002,687.710022,683.52002,685.570007,1,Holding,0.0,0.0,0.0,11.549986999999987,11.549986999999987,15,0.0,1.7135970234237237,1.7135970234237237,674.02002,685.570007
16,2020-01-28,664.700012,664.700012,664.700012,664.700012,1,Holding,0.0,0.0,0.0,-9.32000800000003,-9.32000800000003,16,0.0,-1.3827494322794789,-1.3827494322794789,674.02002,664.700012
17,2020-01-29,671.080017,671.97998,664.090027,670.179993,1,Holding,0.0,0.0,0.0,-3.8400270000000774,-3.8400270000000774,17,0.0,-0.5697200210759433,-0.5697200210759433,674.02002,670.179993
18,2020-01-30,656.390015,656.390015,656.390015,656.390015,1,Holding,0.0,0.0,0.0,-17.630005000000097,-17.630005000000097,18,0.0,-2.615650051462877,-2.615650051462877,674.02002,656.390015
19,2020-01-31,660.97998,664.77002,641.570007,642.47998,1,Holding,0.0,0.0,0.0,-31.54004000000009,-31.54004000000009,19,0.0,-4.6793921640487905,-4.6793921640487905,674.02002,642.47998
20,2020-02-03,631.820007,648.340027,627.650024,646.849976,0,Holding,0.0,0.0,0.0,-27.170044000000075,-27.170044000000075,20,0.0,-4.031044063053212,-4.031044063053212,674.02002,646.849976
21,2020-02-04,650.719971,661.23999,649.219971,661.23999,0,sell,-7.280030000000011,-1.080091063170499,0.0,-12.78003000000001,-12.78003000000001,0,0.0,-1.896090564194222,-1.896090564194222,674.02002,661.23999
22,2020-02-05,666.73999,668.909973,658.030029,661.320007,0,No action,0.0,0.0,-7.280030000000011,0.0,-7.280030000000011,0,-1.080091063170499,0.0,-1.080091063170499,666.73999,666.73999
23,2020-02-06,672.690002,672.690002,672.690002,672.690002,0,No action,0.0,0.0,-7.280030000000011,0.0,-7.280030000000011,0,-1.080091063170499,0.0,-1.080091063170499,666.73999,666.73999
24,2020-02-07,673.109985,674.030029,667.929993,672.630005,1,Buy,0.0,0.0,-7.280030000000011,0.0,-7.280030000000011,0,-1.080091063170499,0.0,-1.080091063170499,666.73999,666.73999
25,2020-02-10,669.530029,676.080017,668.099976,676.070007,0,Holding,0.0,0.0,-7.280030000000011,3.4400020000000495,-3.840027999999961,1,-1.080091063170499,0.5103708937310274,-0.5697201694394717,666.73999,670.1799920000001
26,2020-02-11,682.340027,682.340027,682.340027,682.340027,0,sell,10.630004999999985,1.5803643787790855,-7.280030000000011,9.71002199999998,2.42999199999997,0,-1.080091063170499,1.4406132921689745,0.36052222899847547,666.73999,676.450012
27,2020-02-12,683.26001,686.789978,680.26001,686.590027,0,No action,0.0,0.0,3.349974999999972,0.0,3.349974999999972,0,0.4970141688076226,0.0,0.4970141688076226,677.369995,677.369995
28,2020-02-13,689.539978,691.429993,681.77002,687.609985,0,No action,0.0,0.0,3.349974999999972,0.0,3.349974999999972,0,0.4970141688076226,0.0,0.4970141688076226,677.369995,677.369995
29,2020-02-14,687.22998,692.0,685.669983,688.909973,0,No action,0.0,0.0,3.349974999999972,0.0,3.349974999999972,0,0.4970141688076226,0.0,0.4970141688076226,677.369995,677.369995
30,2020-02-17,690.349976,692.640015,686.72998,692.590027,1,Buy,0.0,0.0,3.349974999999972,0.0,3.349974999999972,0,0.4970141688076226,0.0,0.4970141688076226,677.369995,677.369995
31,2020-02-18,691.419983,692.52002,681.440002,682.919983,0,Holding,0.0,0.0,3.349974999999972,-9.670043999999962,-6.3200689999999895,1,0.4970141688076226,-1.4346820143413486,-0.9376678455337261,677.369995,667.699951
32,2020-02-19,684.780029,684.780029,684.780029,684.780029,0,sell,-4.940002999999933,-0.7132651074110736,3.349974999999972,-7.8099979999999505,-4.460022999999978,0,0.4970141688076226,-1.1587189947265883,-0.6617048259189657,677.369995,669.5599970000001
33,2020-02-20,687.650024,688.51001,677.98999,681.659973,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
34,2020-02-21,673.570007,680.280029,667.469971,667.98999,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
35,2020-02-24,653.400024,656.309998,639.219971,639.289978,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
36,2020-02-25,639.280029,656.960022,633.650024,656.950012,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
37,2020-02-26,644.02002,658.289978,642.97998,654.630005,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
38,2020-02-27,654.609985,660.890015,634.789978,638.169983,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
39,2020-02-28,626.359985,631.25,608.380005,610.72998,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
40,2020-03-02,617.880005,627.710022,607.320007,627.659973,0,No action,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
41,2020-03-03,641.650024,641.77002,626.710022,626.820007,1,Buy,0.0,0.0,-1.5900279999999611,0.0,-1.5900279999999611,0,-0.23590219174794855,0.0,-0.23590219174794855,672.4299920000001,672.4299920000001
42,2020-03-04,623.75,641.72998,623.549988,641.72998,1,Holding,0.0,0.0,-1.5900279999999611,14.909972999999923,13.319944999999962,1,-0.23590219174794855,2.21209645968675,1.9761942679388012,672.4299920000001,687.339965
43,2020-03-05,647.75,650.809998,643.969971,650.190002,1,Holding,0.0,0.0,-1.5900279999999611,23.369995000000017,21.779967000000056,2,-0.23590219174794855,3.4672553198048948,3.2313531280569463,672.4299920000001,695.7999870000001
44,2020-03-06,642.330017,647.830017,637.200012,642.719971,0,Holding,0.0,0.0,-1.5900279999999611,15.899963999999954,14.309935999999993,3,-0.23590219174794855,2.358975034599114,2.123072842851165,672.4299920000001,688.329956
45,2020-03-09,631.130005,632.52002,614.580017,614.599976,0,sell,-19.929992000000084,-3.1795398643043127,-1.5900279999999611,-12.220031000000063,-13.810059000000024,0,-0.23590219174794855,-1.8130071269989965,-2.048909318746945,672.4299920000001,660.209961
46,2020-03-10,606.890015,619.97998,604.51001,619.969971,0,No action,0.0,0.0,-21.520020000000045,0.0,-21.520020000000045,0,-3.1927864694582877,0.0,-3.1927864694582877,652.5,652.5
47,2020-03-11,621.119995,622.070007,591.380005,595.609985,1,Buy,0.0,0.0,-21.520020000000045,0.0,-21.520020000000045,0,-3.1927864694582877,0.0,-3.1927864694582877,652.5,652.5
48,2020-03-12,589.200012,594.320007,555.469971,563.48999,1,Holding,0.0,0.0,-21.520020000000045,-32.11999500000002,-53.64001500000006,1,-3.1927864694582877,-4.765436344160818,-7.958222813619106,652.5,620.380005
49,2020-03-13,536.619995,540.299988,487.070007,524.0,1,Holding,0.0,0.0,-21.520020000000045,-71.60998500000005,-93.1300050000001,2,-3.1927864694582877,-10.6243112778757,-13.817097747333987,652.5,580.890015
50,2020-03-16,538.679993,541.869995,504.51001,504.51001,1,Holding,0.0,0.0,-21.520020000000045,-91.09997500000003,-112.61999500000007,3,-3.1927864694582877,-13.515915298777035,-16.708701768235322,652.5,561.4000249999999
51,2020-03-17,488.019989,518.719971,483.51001,514.72998,1,Holding,0.0,0.0,-21.520020000000045,-80.8800050000001,-102.40002500000014,4,-3.1927864694582877,-11.999644313235693,-15.192430782693982,652.5,571.6199949999999
52,2020-03-18,520.789978,526.099976,485.140015,485.140015,1,Holding,0.0,0.0,-21.520020000000045,-110.46997000000005,-131.9899900000001,5,-3.1927864694582877,-16.38971643601922,-19.582502905477508,652.5,542.0300299999999
53,2020-03-19,501.589996,502.119995,419.549988,428.350006,1,Holding,0.0,0.0,-21.520020000000045,-167.25997900000004,-188.7799990000001,6,-3.1927864694582877,-24.815283528225176,-28.00806999768346,652.5,485.24002099999996
54,2020-03-20,443.880005,467.75,435.109985,467.75,1,Holding,0.0,0.0,-21.520020000000045,-127.85998500000005,-149.3800050000001,7,-3.1927864694582877,-18.969760720163777,-22.162547189622067,652.5,524.640015
55,2020-03-23,443.76001,443.76001,443.76001,443.76001,1,Holding,0.0,0.0,-21.520020000000045,-151.84997500000003,-173.36999500000007,8,-3.1927864694582877,-22.529000696448158,-25.721787165906445,652.5,500.65002499999997
