,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit,Unrealized_profit,Unrealized_profit_plus_Cumulative_Profit,Holding_Period,Cumulative_Return,Unrealized_Return,Unrealized_profit_plus_Cumulative_Profit_Return,Cum_portfolio,Unreal_Cum_portfolio
0,2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,1,Buy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3257.850098,3257.850098
1,2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,0,Holding,0.0,0.0,0.0,-23.0,-23.0,1,0.0,-0.7059870561300454,-0.7059870561300454,3257.850098,3234.850098
2,2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,0,sell,-15.989990999999918,-0.4908142032015593,0.0,-11.570068999999876,-11.570068999999876,0,0.0,-0.3551443022839744,-0.3551443022839744,3257.850098,3246.280029
3,2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,1,Buy,0.0,0.0,-15.989990999999918,0.0,-15.989990999999918,0,-0.49081420320155933,0.0,-0.49081420320155933,3241.860107,3241.860107
4,2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,1,Holding,0.0,0.0,-15.989990999999918,15.870116999999937,-0.1198739999999816,1,-0.49081420320155933,0.4871346600551889,-0.0036795431463704387,3241.860107,3257.730224
5,2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,1,Holding,0.0,0.0,-15.989990999999918,37.52001900000005,21.53002800000013,2,-0.49081420320155933,1.1516803373805828,0.6608661341790235,3241.860107,3279.380126
6,2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,1,Holding,0.0,0.0,-15.989990999999918,28.17016599999988,12.180174999999963,3,-0.49081420320155933,0.8646857636971572,0.37387156049559783,3241.860107,3270.030273
7,2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,1,Holding,0.0,0.0,-15.989990999999918,50.949951000000056,34.95996000000014,4,-0.49081420320155933,1.5639133007156567,1.0730990975140975,3241.860107,3292.810058
8,2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,1,Holding,0.0,0.0,-15.989990999999918,45.9699700000001,29.979979000000185,5,-0.49081420320155933,1.4110523387255034,0.9202381355239441,3241.860107,3287.830077
9,2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,1,Holding,0.0,0.0,-15.989990999999918,52.11010699999997,36.12011600000005,6,-0.49081420320155933,1.599524392850072,1.1087101896485125,3241.860107,3293.970214
10,2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,1,Holding,0.0,0.0,-15.989990999999918,79.6301269999999,63.640135999999984,7,-0.49081420320155933,2.4442538669561555,1.9534396637545963,3241.860107,3321.490234
11,2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,0,Holding,0.0,0.0,-15.989990999999918,92.44018499999993,76.45019400000001,8,-0.49081420320155933,2.83745974244638,2.3466455392448204,3241.860107,3334.300292
12,2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,1,Holding,0.0,0.0,-15.989990999999918,83.61010699999997,67.62011600000005,9,-0.49081420320155933,2.5664197088542644,2.0756055056527054,3241.860107,3325.470214
13,2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,1,Holding,0.0,0.0,-15.989990999999918,84.57006799999999,68.58007700000007,10,-0.49081420320155933,2.5958857975668588,2.1050715943653,3241.860107,3326.430175
14,2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,1,Holding,0.0,0.0,-15.989990999999918,88.36010699999997,72.37011600000005,11,-0.49081420320155933,2.7122213834898172,2.2214071802882582,3241.860107,3330.220214
15,2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,1,Holding,0.0,0.0,-15.989990999999918,58.29003899999998,42.30004800000006,12,-0.49081420320155933,1.7892179580571967,1.2984037548556375,3241.860107,3300.150146
16,2020-01-27,3247.159912,3258.850098,3234.5,3243.629883,1,Holding,0.0,0.0,-15.989990999999918,6.4499510000000555,-9.540039999999863,13,-0.49081420320155933,0.19798182255100355,-0.2928323806505557,3241.860107,3248.310058
17,2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,1,Holding,0.0,0.0,-15.989990999999918,39.060058000000026,23.07006700000011,14,-0.49081420320155933,1.1989519721603847,0.7081377689588254,3241.860107,3280.920165
18,2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,1,Holding,0.0,0.0,-15.989990999999918,36.2199700000001,20.229979000000185,15,-0.49081420320155933,1.111775217105158,0.6209610139035987,3241.860107,3278.080077
19,2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,0,Holding,0.0,0.0,-15.989990999999918,46.47998000000007,30.48998900000015,16,-0.49081420320155933,1.4267071412688452,0.9358929380672858,3241.860107,3288.340087
20,2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,1,Holding,0.0,0.0,-15.989990999999918,-11.659912000000077,-27.649902999999995,17,-0.49081420320155933,-0.35790204120067154,-0.8487162444022308,3241.860107,3230.200195
21,2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,1,Holding,0.0,0.0,-15.989990999999918,11.739990000000034,-4.250000999999884,18,-0.49081420320155933,0.36036004256939985,-0.13045416063215945,3241.860107,3253.600097
22,2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,1,Holding,0.0,0.0,-15.989990999999918,60.410155999999915,44.420165,19,-0.49081420320155933,1.8542951389042062,1.363480935702647,3241.860107,3302.270263
23,2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,1,Holding,0.0,0.0,-15.989990999999918,97.51000900000008,81.52001800000016,20,-0.49081420320155933,2.9930784433532303,2.502264240151671,3241.860107,3339.370116
24,2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,1,Holding,0.0,0.0,-15.989990999999918,108.600097,92.61010600000009,21,-0.49081420320155933,3.333489685933365,2.8426754827318055,3241.860107,3350.460204
25,2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,0,Holding,0.0,0.0,-15.989990999999918,90.53002900000001,74.5400380000001,22,-0.49081420320155933,2.7788273332642457,2.2880131300626867,3241.860107,3332.390136
26,2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,1,Holding,0.0,0.0,-15.989990999999918,114.91015599999992,98.920165,23,-0.49081420320155933,3.5271775110384445,3.036363307836885,3241.860107,3356.770263
27,2020-02-11,3365.870117,3375.629883,3352.719971,3357.75,1,Holding,0.0,0.0,-15.989990999999918,120.57006799999999,104.58007700000007,24,-0.49081420320155933,3.700909015857365,3.210094812655805,3241.860107,3362.430175
28,2020-02-12,3370.5,3381.469971,3369.719971,3379.449951,1,Holding,0.0,0.0,-15.989990999999918,142.27001900000005,126.28002800000013,25,-0.49081420320155933,4.366990951711985,3.8761767485104266,3241.860107,3384.130126
29,2020-02-13,3365.899902,3385.090088,3360.52002,3373.939941,1,Holding,0.0,0.0,-15.989990999999918,136.76000900000008,120.77001800000016,26,-0.49081420320155933,4.197860702183851,3.7070464989822924,3241.860107,3378.620116
30,2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912,1,Holding,0.0,0.0,-15.989990999999918,142.97998000000007,126.98998900000015,27,-0.49081420320155933,4.38878326807534,3.8979690648737813,3241.860107,3384.840087
31,2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,1,Holding,0.0,0.0,-15.989990999999918,133.11010699999997,117.12011600000005,28,-0.49081420320155933,4.08582663400371,3.595012430802151,3241.860107,3374.970214
32,2020-02-19,3380.389893,3393.52002,3378.830078,3386.149902,1,Holding,0.0,0.0,-15.989990999999918,148.9699700000001,132.97997900000018,29,-0.49081420320155933,4.572646546612229,4.081832343410669,3241.860107,3390.830077
33,2020-02-20,3380.449951,3389.149902,3341.02002,3373.22998,1,Holding,0.0,0.0,-15.989990999999918,136.05004800000006,120.06005700000014,30,-0.49081420320155933,4.176068385820496,3.685254182618937,3241.860107,3377.910155
34,2020-02-21,3360.5,3360.76001,3328.449951,3337.75,1,Holding,0.0,0.0,-15.989990999999918,100.57006799999999,84.58007700000007,31,-0.49081420320155933,3.087007227918195,2.5961930247166354,3241.860107,3342.430175
35,2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,1,Holding,0.0,0.0,-15.989990999999918,-11.290038999999979,-27.280029999999897,32,-0.49081420320155933,-0.34654875640014726,-0.8373629596017066,3241.860107,3230.570068
36,2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,1,Holding,0.0,0.0,-15.989990999999918,-108.96997099999999,-124.9599619999999,33,-0.49081420320155933,-3.3448430014289743,-3.835657204630534,3241.860107,3132.890136
37,2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,1,Holding,0.0,0.0,-15.989990999999918,-120.79003899999998,-136.7800299999999,34,-0.49081420320155933,-3.707661045367103,-4.198475248568663,3241.860107,3121.070068
38,2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,1,Holding,0.0,0.0,-15.989990999999918,-258.41992200000004,-274.40991299999996,35,-0.49081420320155933,-7.932222607745043,-8.423036810946604,3241.860107,2983.440185
39,2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,1,Holding,0.0,0.0,-15.989990999999918,-282.959961,-298.94995199999994,36,-0.49081420320155933,-8.68548129865489,-9.176295501856451,3241.860107,2958.900146
40,2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,1,Holding,0.0,0.0,-15.989990999999918,-146.94995199999994,-162.93994299999986,37,-0.49081420320155933,-4.510641913518758,-5.001456116720317,3241.860107,3094.910155
41,2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117,0,Holding,0.0,0.0,-15.989990999999918,-233.80981500000007,-249.799806,38,-0.49081420320155933,-7.176813173311331,-7.66762737651289,3241.860107,3008.050292
42,2020-03-04,3045.75,3130.969971,3034.379883,3130.120117,0,sell,-161.47998099999995,-4.988291796935554,-15.989990999999918,-107.05981500000007,-123.04980599999999,0,-0.49081420320155933,-3.28621059224684,-3.7770247954484,3241.860107,3134.800292
43,2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,1,Buy,0.0,0.0,-177.46997199999987,0.0,-177.46997199999987,0,-5.447456655815717,0.0,-5.447456655815717,3080.380126,3080.380126
44,2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117,1,Holding,0.0,0.0,-177.46997199999987,-51.56982400000015,-229.03979600000002,1,-5.447456655815717,-1.5829403578654206,-7.030397013681138,3080.380126,3028.810302
