,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit
34,2022-02-24,869.23999,870.580017,847.859985,848.210022,0,Holding,0.0,0.0,-38.510009999999966
35,2022-02-25,864.719971,872.97998,863.469971,872.97998,0,sell,-101.1199949999999,-10.409824420523812,-139.63000499999987
36,2022-02-28,870.27002,881.070007,868.909973,881.070007,0,No action,0.0,0.0,-139.63000499999987
37,2022-03-02,880.619995,896.799988,879.030029,895.450012,0,No action,0.0,0.0,-139.63000499999987
38,2022-03-03,901.280029,912.349976,899.849976,912.320007,0,No action,0.0,0.0,-139.63000499999987
39,2022-03-04,908.469971,909.23999,896.840027,900.960022,0,No action,0.0,0.0,-139.63000499999987
40,2022-03-07,889.950012,889.950012,878.450012,881.539978,0,No action,0.0,0.0,-139.63000499999987
41,2022-03-08,869.049988,881.299988,864.690002,870.140015,0,No action,0.0,0.0,-139.63000499999987
42,2022-03-10,885.049988,892.549988,884.97998,889.080017,0,No action,0.0,0.0,-139.63000499999987
43,2022-03-11,888.570007,894.98999,887.280029,891.710022,1,Buy,0.0,0.0,-139.63000499999987
44,2022-03-14,893.179993,893.179993,870.809998,872.440002,1,Holding,0.0,0.0,-139.63000499999987
45,2022-03-15,870.330017,874.72998,866.469971,871.219971,0,Holding,0.0,0.0,-139.63000499999987
46,2022-03-16,881.890015,891.799988,879.679993,891.799988,0,sell,12.03997800000002,1.350212255436557,-127.59002699999985
47,2022-03-17,903.75,916.219971,903.75,914.130005,0,No action,0.0,0.0,-127.59002699999985
48,2022-03-18,915.289978,922.98999,912.0,922.960022,0,No action,0.0,0.0,-127.59002699999985
49,2022-03-21,926.859985,926.859985,917.929993,918.400024,1,Buy,0.0,0.0,-127.59002699999985
50,2022-03-22,916.700012,924.719971,914.330017,924.669983,1,Holding,0.0,0.0,-127.59002699999985
51,2022-03-23,929.349976,933.27002,927.02002,930.570007,1,Holding,0.0,0.0,-127.59002699999985
52,2022-03-24,926.289978,931.869995,920.690002,931.75,0,Holding,0.0,0.0,-127.59002699999985
53,2022-03-25,936.940002,937.690002,933.090027,934.690002,1,Holding,0.0,0.0,-127.59002699999985
54,2022-03-28,934.179993,934.179993,926.549988,927.109985,1,Holding,0.0,0.0,-127.59002699999985
55,2022-03-29,932.859985,937.830017,930.340027,937.830017,1,Holding,0.0,0.0,-127.59002699999985
56,2022-03-30,942.080017,943.299988,936.909973,939.070007,1,Holding,0.0,0.0,-127.59002699999985
57,2022-03-31,936.659973,944.919983,936.200012,944.530029,1,Holding,0.0,0.0,-127.59002699999985
58,2022-04-01,940.48999,942.219971,936.859985,940.570007,1,Holding,0.0,0.0,-127.59002699999985
59,2022-04-04,940.469971,947.330017,938.450012,947.320007,1,Holding,0.0,0.0,-127.59002699999985
60,2022-04-05,950.890015,953.059998,949.460022,952.469971,1,Holding,0.0,0.0,-127.59002699999985
61,2022-04-06,944.27002,947.409973,939.820007,943.130005,1,Holding,0.0,0.0,-127.59002699999985
62,2022-04-07,936.919983,936.919983,925.909973,927.950012,1,Holding,0.0,0.0,-127.59002699999985
63,2022-04-08,931.97998,935.679993,924.72998,934.72998,0,Holding,0.0,0.0,-127.59002699999985
64,2022-04-11,932.47998,934.609985,920.75,921.830017,0,sell,-4.119995000000017,-0.44860571562877233,-131.71002199999987
65,2022-04-12,914.280029,916.76001,905.179993,913.820007,0,No action,0.0,0.0,-131.71002199999987
66,2022-04-13,915.890015,927.330017,913.919983,927.309998,1,Buy,0.0,0.0,-131.71002199999987
67,2022-04-14,930.690002,931.809998,925.609985,928.01001,1,Holding,0.0,0.0,-131.71002199999987
68,2022-04-15,921.530029,925.130005,916.909973,924.440002,0,Holding,0.0,0.0,-131.71002199999987
69,2022-04-18,921.690002,923.51001,917.530029,918.22998,1,Holding,0.0,0.0,-131.71002199999987
70,2022-04-19,922.599976,931.559998,922.599976,931.559998,1,Holding,0.0,0.0,-131.71002199999987
71,2022-04-20,933.289978,933.369995,927.289978,928.929993,1,Holding,0.0,0.0,-131.71002199999987
72,2022-04-21,930.450012,934.26001,929.539978,929.679993,1,Holding,0.0,0.0,-131.71002199999987
73,2022-04-22,922.77002,924.159973,916.650024,922.780029,1,Holding,0.0,0.0,-131.71002199999987
74,2022-04-25,909.530029,911.530029,899.830017,899.840027,1,Holding,0.0,0.0,-131.71002199999987
75,2022-04-26,906.590027,913.289978,906.590027,911.159973,1,Holding,0.0,0.0,-131.71002199999987
76,2022-04-27,898.02002,898.02002,888.969971,896.179993,1,Holding,0.0,0.0,-131.71002199999987
77,2022-04-28,900.429993,902.02002,889.299988,892.219971,1,Holding,0.0,0.0,-131.71002199999987
78,2022-04-29,895.640015,904.76001,894.619995,904.75,1,Holding,0.0,0.0,-131.71002199999987
79,2022-05-02,894.030029,903.26001,892.539978,901.820007,0,Holding,0.0,0.0,-131.71002199999987
80,2022-05-03,905.049988,912.669983,905.049988,907.570007,1,Holding,0.0,0.0,-131.71002199999987
81,2022-05-04,911.159973,911.969971,899.340027,900.059998,1,Holding,0.0,0.0,-131.71002199999987
82,2022-05-06,888.539978,892.429993,883.309998,884.219971,1,Holding,0.0,0.0,-131.71002199999987
83,2022-05-10,848.080017,858.429993,831.590027,856.140015,1,Holding,0.0,0.0,-131.71002199999987
84,2022-05-11,853.72998,866.809998,852.22998,866.340027,0,Holding,0.0,0.0,-131.71002199999987
85,2022-05-12,855.460022,857.75,833.23999,833.659973,0,sell,-87.7899779999999,-9.467166124526127,-219.49999999999977
86,2022-05-13,839.52002,853.340027,839.52002,853.080017,1,Buy,0.0,0.0,-219.49999999999977
87,2022-05-16,862.23999,866.469971,855.450012,856.25,1,Holding,0.0,0.0,-219.49999999999977
88,2022-05-17,857.280029,866.210022,856.299988,865.97998,0,Holding,0.0,0.0,-219.49999999999977
89,2022-05-18,857.280029,866.210022,856.299988,865.97998,0,sell,0.149962999999957,0.017579007480133836,-219.35003699999982
90,2022-05-19,853.22998,866.609985,849.590027,863.799988,1,Buy,0.0,0.0,-219.35003699999982
91,2022-05-20,866.76001,880.169983,866.76001,879.880005,1,Holding,0.0,0.0,-219.35003699999982
92,2022-05-23,883.780029,884.390015,878.900024,883.590027,1,Holding,0.0,0.0,-219.35003699999982
93,2022-05-24,881.549988,883.109985,865.049988,865.070007,1,Holding,0.0,0.0,-219.35003699999982
94,2022-05-25,869.190002,877.710022,861.919983,872.690002,1,Holding,0.0,0.0,-219.35003699999982
95,2022-05-26,876.190002,885.119995,868.809998,871.429993,1,Holding,0.0,0.0,-219.35003699999982
96,2022-05-27,881.409973,883.359985,873.210022,873.969971,1,Holding,0.0,0.0,-219.35003699999982
97,2022-05-30,882.169983,886.440002,881.460022,886.440002,1,Holding,0.0,0.0,-219.35003699999982
98,2022-05-31,888.440002,893.419983,884.109985,893.359985,0,Holding,0.0,0.0,-219.35003699999982
99,2022-06-02,890.469971,892.97998,888.450012,891.140015,0,sell,33.28002900000001,3.852747101450529,-186.0700079999998
100,2022-06-03,897.080017,899.01001,890.200012,891.51001,1,Buy,0.0,0.0,-186.0700079999998
101,2022-06-07,889.070007,889.090027,873.090027,873.780029,0,Holding,0.0,0.0,-186.0700079999998
102,2022-06-08,877.77002,880.72998,873.609985,874.950012,0,sell,-18.29003899999998,-2.0515797685771333,-204.36004699999978
103,2022-06-09,873.219971,877.179993,867.200012,877.179993,1,Buy,0.0,0.0,-204.36004699999978
104,2022-06-10,869.099976,872.090027,865.960022,869.859985,0,Holding,0.0,0.0,-204.36004699999978
105,2022-06-13,852.73999,852.73999,828.76001,828.77002,1,Holding,0.0,0.0,-204.36004699999978
106,2022-06-14,816.25,826.5,804.380005,823.580017,1,Holding,0.0,0.0,-204.36004699999978
107,2022-06-15,822.27002,826.299988,795.419983,799.409973,1,Holding,0.0,0.0,-204.36004699999978
108,2022-06-16,812.950012,822.309998,800.559998,802.150024,1,Holding,0.0,0.0,-204.36004699999978
109,2022-06-17,787.969971,798.849976,780.960022,798.690002,1,Holding,0.0,0.0,-204.36004699999978
110,2022-06-20,804.47998,804.890015,763.219971,769.919983,1,Holding,0.0,0.0,-204.36004699999978
111,2022-06-21,774.799988,782.549988,764.690002,778.299988,1,Holding,0.0,0.0,-204.36004699999978
112,2022-06-22,783.210022,785.22998,746.940002,746.960022,1,Holding,0.0,0.0,-204.36004699999978
113,2022-06-23,747.48999,751.98999,714.380005,714.380005,0,Holding,0.0,0.0,-204.36004699999978
114,2022-06-24,719.469971,750.409973,719.469971,750.299988,1,Holding,0.0,0.0,-204.36004699999978
115,2022-06-27,758.0,774.570007,754.619995,770.599976,1,Holding,0.0,0.0,-204.36004699999978
116,2022-06-28,770.690002,774.799988,759.830017,769.51001,0,Holding,0.0,0.0,-204.36004699999978
117,2022-06-29,759.210022,765.789978,753.320007,762.349976,0,sell,-131.73999099999992,-15.01858136885253,-336.1000379999997
118,2022-06-30,745.440002,745.440002,745.440002,745.440002,0,No action,0.0,0.0,-336.1000379999997
119,2022-07-01,748.200012,753.450012,724.200012,729.47998,1,Buy,0.0,0.0,-336.1000379999997
120,2022-07-04,722.72998,722.72998,722.72998,722.72998,0,Holding,0.0,0.0,-336.1000379999997
121,2022-07-05,729.400024,750.97998,728.320007,750.950012,0,sell,20.559998000000064,2.8184458194452526,-315.54003999999964
122,2022-07-06,750.039978,759.880005,743.609985,744.630005,1,Buy,0.0,0.0,-315.54003999999964
123,2022-07-07,750.97998,759.030029,750.669983,757.969971,1,Holding,0.0,0.0,-315.54003999999964
124,2022-07-08,764.97998,770.919983,764.02002,766.47998,0,Holding,0.0,0.0,-315.54003999999964
125,2022-07-11,767.890015,774.349976,763.140015,767.039978,1,Holding,0.0,0.0,-315.54003999999964
126,2022-07-12,762.179993,762.179993,747.73999,750.780029,1,Holding,0.0,0.0,-315.54003999999964
127,2022-07-13,751.340027,763.72998,747.73999,763.179993,0,Holding,0.0,0.0,-315.54003999999964
128,2022-07-14,762.539978,768.130005,757.98999,766.080017,0,sell,23.779968000000054,3.193528039472443,-291.7600719999996
129,2022-07-15,768.409973,769.289978,754.330017,762.390015,0,No action,0.0,0.0,-291.7600719999996
130,2022-07-18,770.289978,776.719971,766.890015,776.719971,0,No action,0.0,0.0,-291.7600719999996
131,2022-07-19,773.72998,782.330017,771.690002,782.330017,0,No action,0.0,0.0,-291.7600719999996
132,2022-07-20,792.940002,795.919983,788.02002,790.719971,0,No action,0.0,0.0,-291.7600719999996
133,2022-07-21,792.950012,795.669983,790.969971,795.150024,0,No action,0.0,0.0,-291.7600719999996
134,2022-07-22,796.580017,800.650024,789.72998,789.75,0,No action,0.0,0.0,-291.7600719999996
135,2022-07-25,787.710022,791.25,783.780029,789.690002,1,Buy,0.0,0.0,-291.7600719999996
136,2022-07-26,788.76001,791.01001,786.460022,789.929993,0,Holding,0.0,0.0,-291.7600719999996
137,2022-07-27,789.609985,795.809998,788.289978,795.700012,0,sell,12.80999799999995,1.6221552720126688,-278.95007399999963
138,2022-07-28,802.5,805.200012,796.47998,798.320007,0,No action,0.0,0.0,-278.95007399999963
139,2022-07-29,802.969971,807.77002,801.049988,803.619995,1,Buy,0.0,0.0,-278.95007399999963
140,2022-08-01,804.150024,808.960022,801.400024,807.609985,1,Holding,0.0,0.0,-278.95007399999963
141,2022-08-02,807.690002,807.690002,799.359985,804.340027,1,Holding,0.0,0.0,-278.95007399999963
142,2022-08-03,804.169983,815.400024,803.200012,815.359985,0,Holding,0.0,0.0,-278.95007399999963
143,2022-08-04,820.059998,825.98999,820.059998,825.159973,1,Holding,0.0,0.0,-278.95007399999963
144,2022-08-05,826.22998,832.27002,826.22998,831.640015,1,Holding,0.0,0.0,-278.95007399999963
145,2022-08-08,829.77002,831.119995,825.940002,830.859985,0,Holding,0.0,0.0,-278.95007399999963
146,2022-08-09,831.130005,833.940002,826.450012,833.650024,0,sell,25.669983000000002,3.1942937158998888,-253.28009099999963
147,2022-08-10,829.289978,829.289978,820.27002,820.27002,1,Buy,0.0,0.0,-253.28009099999963
148,2022-08-11,831.98999,834.880005,828.27002,832.150024,0,Holding,0.0,0.0,-253.28009099999963
149,2022-08-12,831.179993,833.700012,826.719971,831.630005,1,Holding,0.0,0.0,-253.28009099999963
150,2022-08-16,835.200012,836.48999,831.690002,834.73999,1,Holding,0.0,0.0,-253.28009099999963
151,2022-08-17,834.909973,834.960022,825.460022,827.419983,1,Holding,0.0,0.0,-253.28009099999963
152,2022-08-18,822.710022,826.75,817.52002,826.059998,1,Holding,0.0,0.0,-253.28009099999963
153,2022-08-19,827.25,827.320007,814.169983,814.169983,1,Holding,0.0,0.0,-253.28009099999963
154,2022-08-22,806.900024,806.919983,795.869995,795.869995,0,Holding,0.0,0.0,-253.28009099999963
155,2022-08-23,789.950012,793.809998,781.919983,783.419983,0,sell,-31.910034999999993,-3.8901866729202164,-285.1901259999996
156,2022-08-24,788.359985,793.140015,782.969971,793.140015,1,Buy,0.0,0.0,-285.1901259999996
157,2022-08-25,795.179993,807.369995,794.159973,807.369995,0,Holding,0.0,0.0,-285.1901259999996
158,2022-08-26,810.330017,813.0,801.840027,802.450012,1,Holding,0.0,0.0,-285.1901259999996
159,2022-08-29,780.47998,783.450012,775.330017,779.890015,1,Holding,0.0,0.0,-285.1901259999996
160,2022-08-30,783.98999,797.030029,783.98999,797.02002,1,Holding,0.0,0.0,-285.1901259999996
161,2022-08-31,792.330017,807.190002,791.01001,807.039978,0,Holding,0.0,0.0,-285.1901259999996
162,2022-09-01,800.73999,801.02002,788.130005,788.320007,0,sell,-0.030029999999896972,-0.0037862167375197903,-285.2201559999995
163,2022-09-02,793.109985,795.869995,784.669983,785.880005,1,Buy,0.0,0.0,-285.2201559999995
164,2022-09-05,784.830017,786.599976,768.820007,771.429993,0,Holding,0.0,0.0,-285.2201559999995
165,2022-09-06,774.22998,781.900024,774.22998,779.460022,1,Holding,0.0,0.0,-285.2201559999995
166,2022-09-07,776.820007,776.98999,765.080017,768.190002,0,Holding,0.0,0.0,-285.2201559999995
167,2022-09-08,776.590027,781.52002,775.309998,777.809998,0,sell,5.010009999999966,0.6375031770912617,-280.21014599999955
168,2022-09-13,790.890015,796.830017,790.830017,796.789978,0,No action,0.0,0.0,-280.21014599999955
169,2022-09-14,775.929993,784.450012,770.049988,782.929993,1,Buy,0.0,0.0,-280.21014599999955
170,2022-09-15,786.330017,787.0,780.309998,781.380005,0,Holding,0.0,0.0,-280.21014599999955
171,2022-09-16,776.48999,780.25,768.700012,770.039978,1,Holding,0.0,0.0,-280.21014599999955
172,2022-09-19,771.52002,772.450012,750.640015,751.909973,1,Holding,0.0,0.0,-280.21014599999955
173,2022-09-20,758.349976,764.400024,757.330017,760.349976,1,Holding,0.0,0.0,-280.21014599999955
174,2022-09-21,757.130005,761.349976,750.140015,754.890015,1,Holding,0.0,0.0,-280.21014599999955
175,2022-09-22,746.820007,751.580017,736.109985,751.409973,1,Holding,0.0,0.0,-280.21014599999955
176,2022-09-23,749.869995,749.869995,728.289978,729.359985,0,Holding,0.0,0.0,-280.21014599999955
177,2022-09-26,719.599976,719.599976,690.599976,692.369995,1,Holding,0.0,0.0,-280.21014599999955
178,2022-09-27,694.530029,700.380005,681.590027,698.109985,1,Holding,0.0,0.0,-280.21014599999955
179,2022-09-28,696.380005,702.719971,668.299988,673.869995,1,Holding,0.0,0.0,-280.21014599999955
180,2022-09-29,686.630005,695.48999,675.070007,675.070007,1,Holding,0.0,0.0,-280.21014599999955
181,2022-09-30,668.26001,677.679993,661.650024,672.650024,1,Holding,0.0,0.0,-280.21014599999955
182,2022-10-04,685.190002,696.789978,683.630005,696.789978,1,Holding,0.0,0.0,-280.21014599999955
183,2022-10-05,706.76001,707.590027,683.150024,685.340027,1,Holding,0.0,0.0,-280.21014599999955
184,2022-10-06,690.47998,706.429993,690.47998,706.01001,1,Holding,0.0,0.0,-280.21014599999955
185,2022-10-07,700.710022,707.419983,697.590027,698.48999,1,Holding,0.0,0.0,-280.21014599999955
186,2022-10-11,685.299988,685.299988,667.630005,669.5,1,Holding,0.0,0.0,-280.21014599999955
187,2022-10-12,669.590027,673.419983,663.599976,671.669983,1,Holding,0.0,0.0,-280.21014599999955
188,2022-10-13,669.359985,669.710022,650.390015,651.590027,1,Holding,0.0,0.0,-280.21014599999955
189,2022-10-14,665.169983,679.919983,665.169983,678.23999,1,Holding,0.0,0.0,-280.21014599999955
190,2022-10-17,667.609985,682.390015,664.830017,682.0,1,Holding,0.0,0.0,-280.21014599999955
191,2022-10-18,692.390015,697.369995,685.900024,697.090027,1,Holding,0.0,0.0,-280.21014599999955
192,2022-10-19,697.940002,705.840027,689.669983,690.559998,1,Holding,0.0,0.0,-280.21014599999955
193,2022-10-20,688.440002,693.140015,675.890015,680.440002,1,Holding,0.0,0.0,-280.21014599999955
194,2022-10-21,678.159973,682.48999,674.47998,674.47998,1,Holding,0.0,0.0,-280.21014599999955
195,2022-10-24,686.429993,693.440002,686.429993,688.5,1,Holding,0.0,0.0,-280.21014599999955
196,2022-10-25,690.77002,695.950012,686.210022,688.849976,0,Holding,0.0,0.0,-280.21014599999955
197,2022-10-26,690.669983,691.130005,683.140015,683.169983,0,sell,-96.52001999999993,-12.328052426521351,-376.7301659999995
198,2022-10-27,686.409973,695.219971,686.409973,695.090027,1,Buy,0.0,0.0,-376.7301659999995
199,2022-10-28,690.710022,695.51001,687.190002,687.630005,1,Holding,0.0,0.0,-376.7301659999995
200,2022-10-31,694.690002,695.619995,689.969971,695.330017,0,Holding,0.0,0.0,-376.7301659999995
201,2022-11-01,695.450012,700.070007,693.919983,700.049988,0,sell,2.3099970000000667,0.3323306205341465,-374.4201689999994
202,2022-11-02,697.400024,699.23999,694.940002,697.369995,0,No action,0.0,0.0,-374.4201689999994
203,2022-11-03,685.419983,695.630005,683.73999,694.130005,1,Buy,0.0,0.0,-374.4201689999994
204,2022-11-04,691.690002,694.169983,684.98999,693.890015,0,Holding,0.0,0.0,-374.4201689999994
205,2022-11-07,696.219971,700.48999,695.099976,700.47998,1,Holding,0.0,0.0,-374.4201689999994
206,2022-11-08,703.359985,713.330017,703.359985,713.330017,1,Holding,0.0,0.0,-374.4201689999994
207,2022-11-09,715.190002,717.090027,711.150024,714.599976,1,Holding,0.0,0.0,-374.4201689999994
208,2022-11-10,708.48999,712.47998,705.700012,707.780029,0,Holding,0.0,0.0,-374.4201689999994
209,2022-11-11,727.219971,732.119995,724.530029,731.219971,0,sell,38.159973000000036,5.497525351897162,-336.2601959999994
210,2022-11-14,732.289978,734.72998,728.809998,729.539978,1,Buy,0.0,0.0,-336.2601959999994
211,2022-11-15,730.330017,744.960022,730.330017,744.960022,0,Holding,0.0,0.0,-336.2601959999994
212,2022-11-16,746.549988,746.619995,737.869995,743.099976,0,sell,11.080016999999998,1.5187676253706273,-325.1801789999994
213,2022-11-17,740.619995,742.289978,735.039978,737.539978,1,Buy,0.0,0.0,-325.1801789999994
214,2022-11-18,738.340027,742.169983,731.530029,731.919983,0,Holding,0.0,0.0,-325.1801789999994
215,2022-11-21,733.0,733.650024,717.549988,718.570007,1,Holding,0.0,0.0,-325.1801789999994
216,2022-11-22,716.23999,719.799988,711.919983,712.26001,1,Holding,0.0,0.0,-325.1801789999994
217,2022-11-23,718.289978,725.640015,718.289978,725.590027,1,Holding,0.0,0.0,-325.1801789999994
218,2022-11-24,729.409973,738.700012,729.409973,738.219971,1,Holding,0.0,0.0,-325.1801789999994
219,2022-11-25,737.460022,737.530029,732.47998,733.559998,1,Holding,0.0,0.0,-325.1801789999994
220,2022-11-28,731.809998,731.809998,717.130005,717.900024,1,Holding,0.0,0.0,-325.1801789999994
221,2022-11-29,715.02002,727.599976,713.26001,727.539978,1,Holding,0.0,0.0,-325.1801789999994
222,2022-11-30,726.559998,729.539978,722.400024,729.539978,1,Holding,0.0,0.0,-325.1801789999994
223,2022-12-01,740.969971,744.559998,739.159973,740.599976,1,Holding,0.0,0.0,-325.1801789999994
224,2022-12-02,740.130005,740.179993,732.409973,732.950012,1,Holding,0.0,0.0,-325.1801789999994
225,2022-12-05,736.450012,739.77002,731.070007,733.320007,1,Holding,0.0,0.0,-325.1801789999994
226,2022-12-06,726.320007,727.340027,719.289978,719.440002,1,Holding,0.0,0.0,-325.1801789999994
227,2022-12-07,715.630005,722.619995,711.630005,718.140015,1,Holding,0.0,0.0,-325.1801789999994
228,2022-12-08,718.369995,719.690002,711.080017,712.52002,1,Holding,0.0,0.0,-325.1801789999994
229,2022-12-09,717.23999,721.140015,712.400024,719.48999,1,Holding,0.0,0.0,-325.1801789999994
230,2022-12-12,716.880005,718.309998,714.26001,715.219971,1,Holding,0.0,0.0,-325.1801789999994
231,2022-12-13,717.640015,719.330017,712.210022,715.159973,1,Holding,0.0,0.0,-325.1801789999994
232,2022-12-14,718.169983,729.169983,718.169983,729.0,1,Holding,0.0,0.0,-325.1801789999994
233,2022-12-15,725.320007,730.51001,721.460022,722.679993,1,Holding,0.0,0.0,-325.1801789999994
234,2022-12-16,711.330017,720.47998,710.200012,717.409973,1,Holding,0.0,0.0,-325.1801789999994
235,2022-12-19,716.799988,722.419983,714.630005,717.219971,1,Holding,0.0,0.0,-325.1801789999994
236,2022-12-20,715.130005,715.289978,701.440002,703.130005,1,Holding,0.0,0.0,-325.1801789999994
237,2022-12-21,708.130005,709.950012,701.609985,705.700012,1,Holding,0.0,0.0,-325.1801789999994
238,2022-12-22,710.469971,715.349976,709.52002,715.02002,1,Holding,0.0,0.0,-325.1801789999994
239,2022-12-23,704.929993,704.929993,691.25,691.25,1,Holding,0.0,0.0,-325.1801789999994
240,2022-12-26,691.94,696.96,686.8,694.68,1,Holding,0.0,0.0,-325.1801789999994
241,2022-12-27,697.25,704.210022,697.25,704.190002,1,Holding,0.0,0.0,-325.1801789999994
242,2022-12-28,699.23999,699.390015,691.01001,692.369995,1,Holding,0.0,0.0,-325.1801789999994
243,2022-12-29,691.349976,693.119995,675.799988,679.289978,1,sell,-58.25,-7.89787696091506,-383.4301789999994
