,True_Label,Predicted_Label
0,0,1
1,1,1
2,1,0
3,0,0
4,1,0
5,1,0
6,1,0
7,0,0
8,1,0
9,1,0
10,0,0
11,0,0
12,0,0
13,1,0
14,1,0
15,1,0
16,1,0
17,0,0
18,1,0
19,1,0
20,0,0
21,1,0
22,1,0
23,1,0
24,1,1
25,0,1
26,1,1
27,1,1
28,1,1
29,0,1
30,1,1
31,1,1
32,1,1
33,0,1
34,0,1
35,1,1
36,1,1
37,1,1
38,0,1
39,1,1
40,1,1
41,0,1
42,0,1
43,1,1
44,0,1
45,0,1
46,1,1
47,0,1
48,0,1
49,0,1
50,1,1
51,1,0
52,1,0
53,0,0
54,1,0
55,1,0
56,1,0
57,0,0
58,1,0
59,1,0
60,1,0
61,1,0
62,0,0
63,1,0
64,1,0
65,0,0
66,0,0
67,0,0
68,0,0
69,1,0
70,0,0
71,1,0
72,0,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,0,0
82,0,0
83,0,0
84,0,0
85,1,0
86,1,0
87,1,0
88,0,0
89,1,0
90,0,0
91,0,1
92,1,1
93,1,1
94,1,1
95,0,1
96,0,1
97,0,1
98,1,1
99,1,1
100,1,1
101,1,1
102,0,1
103,1,0
104,0,0
105,0,0
106,0,0
107,0,0
108,1,0
109,0,0
110,0,0
111,1,0
112,0,0
113,0,0
114,0,1
115,1,1
116,1,1
117,0,1
118,1,1
119,0,1
120,1,1
121,1,1
122,1,1
123,1,1
124,1,1
125,1,1
126,1,1
127,1,1
128,0,1
129,0,1
130,0,1
131,1,1
132,0,1
133,1,1
134,0,1
135,1,1
136,0,1
137,1,1
138,1,1
139,0,1
140,0,1
141,0,1
142,1,1
143,0,1
144,0,1
145,0,1
146,1,1
147,0,1
148,0,1
149,0,1
150,1,1
151,0,1
152,1,1
153,1,1
154,1,1
155,0,1
156,0,1
157,0,1
158,0,1
159,1,1
160,1,1
161,1,1
162,0,1
163,1,1
164,1,1
165,1,1
166,1,1
167,0,1
168,0,1
169,0,1
170,1,1
171,0,1
172,0,1
173,1,1
174,1,1
175,1,1
176,1,1
177,1,1
178,0,1
179,0,1
180,0,1
181,0,1
182,1,1
183,1,1
184,1,1
185,0,1
186,0,1
187,0,1
188,0,1
189,1,1
190,1,1
191,1,1
192,0,1
193,1,1
194,1,1
195,1,1
196,1,1
197,1,1
198,0,1
199,1,1
200,0,1
201,0,1
202,1,1
203,1,1
204,0,1
205,1,1
206,1,1
207,0,1
208,0,1
209,0,1
210,1,1
211,1,1
212,0,1
213,1,1
214,1,1
215,0,1
216,1,1
217,1,1
218,0,1
219,1,1
220,0,1
221,0,1
222,0,1
223,0,1
224,0,1
225,0,1
226,0,1
227,1,1
228,0,1
229,1,1
230,1,1
231,1,1
232,1,1
233,0,1
234,0,1
235,0,1
236,1,1
237,0,1
238,0,1
239,0,1
240,1,1
241,1,1
242,0,1
243,1,1
244,0,1
245,1,1
246,1,1
247,1,1
248,0,1
249,1,1
250,0,1
251,1,1
252,0,1
253,1,1
254,1,1
255,1,1
256,1,1
257,1,1
258,1,1
259,0,1
260,1,1
261,1,1
262,1,1
263,0,1
264,0,1
265,1,1
266,1,1
267,0,1
268,1,1
269,0,1
270,1,1
271,1,1
272,1,1
273,1,1
274,0,1
275,1,1
276,1,1
277,1,1
278,0,1
279,1,1
280,1,0
281,0,0
282,1,0
283,0,0
284,0,0
285,0,0
286,1,0
287,1,0
288,1,0
289,1,0
290,0,0
291,1,0
292,0,0
293,0,0
294,0,0
295,1,0
296,1,0
297,1,0
298,0,0
299,1,0
300,1,0
301,1,0
302,0,0
303,1,0
304,0,0
305,1,0
306,0,0
307,1,0
308,1,0
309,0,0
310,0,0
311,0,0
312,0,0
313,1,0
314,0,0
315,0,0
316,1,0
317,0,0
318,0,0
319,1,0
320,1,0
321,0,0
322,0,0
323,1,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,1,0
330,1,0
331,1,0
332,0,0
333,1,0
334,1,0
335,0,0
336,0,0
337,1,0
338,0,0
339,0,0
340,0,0
341,1,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,1,0
348,0,0
349,1,0
350,0,0
351,0,0
352,1,0
353,0,0
354,0,0
355,0,0
356,1,0
357,1,0
358,1,0
359,0,0
360,1,0
361,0,0
362,1,0
363,0,0
364,1,0
365,1,0
366,1,0
367,1,0
368,1,0
369,0,0
370,1,0
371,0,0
372,1,0
373,1,0
374,0,0
375,1,0
376,1,0
377,1,0
378,1,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,1,0
385,0,0
386,1,0
387,1,0
388,1,0
389,0,0
390,0,0
391,0,0
392,0,0
393,1,0
394,1,0
395,0,0
396,0,0
397,0,0
398,0,0
399,1,0
400,1,0
401,1,0
402,0,0
403,1,0
404,1,0
405,1,0
406,0,0
407,1,0
408,1,0
409,1,0
410,0,0
411,0,0
412,1,0
413,0,0
414,1,0
415,1,0
416,1,0
417,1,0
418,0,0
419,1,0
420,1,1
421,0,1
422,1,1
423,1,1
424,0,1
425,1,1
426,1,1
427,1,1
428,1,1
429,0,1
430,0,1
431,1,1
432,0,1
433,1,1
434,0,1
435,0,1
436,0,1
437,1,1
438,0,1
439,0,1
440,1,1
441,1,1
442,1,1
443,0,1
444,0,1
445,0,1
446,0,1
447,0,1
448,0,1
449,1,1
450,1,1
451,1,1
452,0,1
453,0,1
454,1,1
455,0,1
456,0,1
457,1,1
458,1,1
459,0,1
460,1,1
461,0,1
462,1,1
463,1,1
464,0,1
465,0,1
466,1,1
467,0,1
468,0,0
469,0,0
470,0,0
471,1,0
472,1,0
473,1,0
474,1,1
475,1,1
476,1,0
477,0,0
478,1,0
479,1,0
480,0,0
481,0,0
482,0,0
483,0,0
484,1,0
485,0,0
486,1,0
487,1,0
488,0,0
489,0,0
490,0,0
491,1,0
492,1,0
493,0,0
494,1,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,1,0
501,1,0
502,0,0
503,1,0
504,0,0
505,0,0
506,1,0
507,1,0
508,1,0
509,0,0
510,0,0
511,1,0
512,1,0
513,0,0
514,1,0
515,1,0
516,0,0
517,1,0
518,1,0
519,0,0
520,0,0
521,0,0
522,1,0
523,0,0
524,1,0
525,0,0
526,0,0
527,1,0
528,0,0
529,0,0
530,1,0
531,1,0
532,0,0
533,1,0
534,0,0
535,0,0
536,1,0
537,0,0
538,1,0
539,1,0
540,0,0
541,1,0
542,1,0
543,1,0
544,0,0
545,1,0
546,1,0
547,1,0
548,0,0
549,1,0
550,1,0
551,0,1
552,0,1
553,0,1
554,1,1
555,0,0
556,1,0
557,0,0
558,1,1
559,1,1
560,1,1
561,0,1
562,1,1
563,0,1
564,1,1
565,0,1
566,1,1
567,1,1
568,1,1
569,1,1
570,0,1
571,0,1
572,1,1
573,0,1
574,0,1
575,1,1
576,1,1
577,1,1
578,1,1
579,1,1
580,0,1
581,1,1
582,1,1
583,0,1
584,1,1
585,1,1
586,1,1
587,1,1
588,1,1
589,0,1
590,1,1
591,1,1
592,1,1
593,1,1
594,0,1
595,1,1
596,0,1
597,1,1
598,0,1
599,0,1
600,0,1
601,1,1
602,0,1
603,1,1
604,0,1
605,1,1
606,0,1
607,0,1
608,1,1
609,1,1
610,1,1
611,0,1
612,0,1
613,1,1
614,0,1
615,1,1
616,1,1
617,0,1
618,0,1
619,0,1
620,0,1
621,1,1
622,1,1
623,1,1
624,1,1
625,1,1
626,0,1
627,1,1
628,1,1
629,1,1
630,1,1
631,1,1
632,1,1
633,1,1
634,1,1
635,0,1
636,1,1
637,1,1
638,0,1
639,1,1
640,0,1
641,1,1
642,1,1
643,1,1
644,0,1
645,1,1
646,1,1
647,1,1
648,1,1
649,1,1
650,0,0
651,0,0
652,1,0
653,0,0
654,1,0
655,1,0
656,0,0
657,0,0
658,0,0
659,0,0
660,1,0
661,0,0
662,1,0
663,1,0
664,0,0
665,0,0
666,1,0
667,1,0
668,0,0
669,1,0
670,1,0
671,1,0
672,1,0
673,1,0
674,1,0
675,0,0
676,0,0
677,1,0
678,0,0
679,1,0
680,1,0
681,1,0
682,0,0
683,0,0
684,1,0
685,0,0
686,1,0
687,0,0
688,0,0
689,1,0
690,0,0
691,0,0
692,1,0
693,0,0
694,0,0
695,0,0
696,1,0
697,1,0
698,1,0
699,0,0
700,1,0
701,1,0
702,1,0
703,1,0
704,1,0
705,0,0
706,1,0
707,1,0
708,0,0
709,1,0
710,0,0
711,0,0
712,1,0
713,1,0
714,1,0
715,0,0
716,0,0
717,1,0
718,1,0
719,1,0
720,1,0
721,1,0
722,1,0
723,0,0
724,0,0
725,0,0
726,1,0
727,1,0
728,1,0
729,1,0
730,1,0
731,1,0
732,0,0
733,0,0
734,1,0
735,0,0
736,1,1
737,1,1
738,0,1
739,0,1
740,0,1
741,1,1
742,1,1
743,0,1
744,1,1
745,0,1
746,1,1
747,1,1
748,1,1
749,1,1
750,0,1
751,0,1
752,1,1
753,0,1
754,0,1
755,0,1
756,1,1
757,1,1
758,0,1
759,1,1
760,0,1
761,1,1
762,1,1
763,1,1
764,0,1
765,1,1
766,1,1
767,0,1
768,0,1
769,0,1
770,1,1
771,0,1
772,1,1
773,0,1
774,0,1
775,1,1
776,0,1
777,1,1
778,1,1
779,1,1
780,1,1
781,1,1
782,1,1
783,1,1
784,1,1
785,0,1
786,1,1
787,0,1
788,1,1
789,0,1
790,1,1
791,1,1
792,0,1
793,0,1
794,1,1
795,1,1
796,0,1
797,0,1
798,0,1
799,0,1
800,1,1
801,0,1
802,0,1
803,1,1
804,1,1
805,0,1
806,1,1
807,0,1
808,0,1
809,1,1
810,0,1
811,0,1
812,1,1
813,1,1
814,1,1
815,1,1
816,0,0
817,0,0
818,0,0
819,1,0
820,1,0
821,0,0
822,0,0
823,1,0
824,1,0
825,1,0
826,1,0
827,1,0
828,1,0
829,0,0
830,1,0
831,0,0
832,0,0
833,1,0
834,1,0
835,1,0
836,0,0
837,1,0
838,0,0
839,0,0
840,0,0
841,1,0
842,1,0
843,0,0
844,0,0
845,0,0
846,1,0
847,1,0
848,0,0
849,1,0
850,1,0
851,1,0
852,1,0
853,0,0
854,1,0
855,0,0
856,0,0
857,0,0
858,1,0
859,1,0
860,1,0
861,1,0
862,1,0
863,0,0
864,0,0
865,1,0
866,1,0
867,1,0
868,1,0
869,0,0
870,1,0
871,1,0
872,0,0
873,1,0
874,0,0
875,1,0
876,1,0
877,1,0
878,0,0
879,1,0
880,0,0
881,0,0
882,1,0
883,0,0
884,1,0
885,1,0
886,0,0
887,1,0
888,0,0
889,1,0
890,0,0
891,1,0
892,1,0
893,0,0
894,0,0
895,0,0
896,0,0
897,1,0
898,0,0
899,0,0
900,1,0
901,0,0
902,1,0
903,0,0
904,1,0
905,1,0
906,0,0
907,1,0
908,1,0
909,1,0
910,1,0
911,1,0
912,0,0
913,1,0
914,1,0
915,1,0
916,1,0
917,0,0
918,0,0
919,1,0
920,1,0
921,0,0
922,0,0
923,1,0
924,1,0
925,0,0
926,1,0
927,1,0
928,0,0
929,0,0
930,1,0
931,1,0
932,1,0
933,0,0
934,0,0
935,0,0
936,1,0
937,0,0
938,1,0
939,0,0
940,0,0
941,0,0
942,1,0
943,1,0
944,0,0
945,0,0
946,1,0
947,0,0
948,0,0
949,0,0
950,1,0
951,0,0
952,1,0
953,1,0
954,1,0
955,1,0
956,0,0
957,1,0
958,1,0
959,1,0
960,1,0
961,0,0
962,1,0
963,1,0
964,1,0
965,0,0
966,0,0
967,1,0
968,0,0
969,1,0
970,1,0
971,1,0
972,1,0
973,1,0
974,0,0
975,1,0
976,0,0
977,1,0
978,1,0
979,1,0
980,1,0
981,1,0
982,1,0
983,0,0
984,1,0
985,1,0
986,0,0
987,1,0
988,0,0
989,1,0
990,0,0
991,1,0
992,0,0
993,0,0
994,0,0
995,1,0
996,1,0
997,1,0
998,1,0
999,0,0
1000,1,0
1001,1,0
1002,1,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,1,0
1009,1,0
1010,0,0
1011,0,0
1012,0,0
1013,0,0
1014,0,0
1015,1,0
1016,1,0
1017,1,0
1018,1,0
1019,1,0
1020,1,0
1021,0,0
1022,0,0
1023,1,0
1024,0,0
1025,1,0
1026,1,0
1027,0,0
1028,1,0
1029,0,0
1030,0,0
1031,1,0
1032,1,0
1033,1,0
1034,1,0
1035,1,0
1036,1,0
1037,1,0
1038,1,0
1039,1,0
1040,1,0
1041,0,0
1042,1,0
1043,0,0
1044,1,0
1045,0,0
1046,0,0
1047,1,0
1048,0,0
1049,1,0
1050,0,0
1051,0,0
1052,1,0
1053,0,0
1054,1,0
1055,1,0
1056,1,0
1057,1,0
1058,1,0
1059,0,0
1060,0,0
1061,0,0
1062,0,0
1063,1,0
1064,1,1
1065,0,1
1066,0,1
1067,1,1
1068,1,1
1069,0,1
1070,1,0
1071,1,0
1072,1,0
1073,0,0
1074,0,0
1075,1,0
1076,0,0
1077,0,0
1078,1,0
1079,1,0
1080,1,0
1081,1,0
1082,1,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,1,0
1088,1,0
1089,0,0
1090,0,0
1091,1,0
1092,1,0
1093,0,0
1094,0,0
1095,1,0
1096,1,0
1097,0,0
1098,1,0
1099,0,0
1100,1,0
1101,1,0
1102,0,0
1103,0,0
1104,1,0
1105,0,0
1106,0,0
1107,1,0
1108,0,0
1109,1,0
1110,0,0
1111,1,0
1112,0,1
1113,0,1
1114,1,1
1115,1,0
1116,0,0
1117,0,0
1118,1,0
1119,1,0
1120,1,0
1121,0,0
1122,1,0
1123,1,0
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,1,0
1129,1,0
1130,0,0
1131,0,0
1132,1,0
1133,0,0
1134,1,0
1135,1,0
1136,1,0
1137,1,0
1138,0,0
1139,1,0
1140,1,0
1141,1,0
1142,0,0
1143,0,0
1144,0,0
1145,0,0
1146,0,0
1147,1,0
1148,1,0
1149,1,0
1150,0,0
1151,0,0
1152,0,0
1153,1,0
1154,0,0
1155,0,0
1156,1,0
1157,0,0
1158,1,0
1159,0,0
1160,1,0
1161,1,0
1162,0,0
1163,0,0
1164,0,0
1165,0,0
1166,0,0
1167,0,0
1168,1,0
1169,1,0
1170,1,0
1171,0,0
1172,0,0
1173,1,0
1174,0,0
1175,0,0
1176,1,0
1177,0,0
1178,1,0
1179,1,0
1180,0,0
1181,1,0
1182,1,0
1183,1,0
1184,0,0
1185,1,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
