,precision,recall,f1-score,support
0,0.4915254237288136,0.16909620991253643,0.25162689804772237,343.0
1,0.5418006430868167,0.8488664987405542,0.6614327772325811,397.0
accuracy,0.5337837837837838,0.5337837837837838,0.5337837837837838,0.5337837837837838
macro avg,0.5166630334078152,0.5089813543265453,0.45652983764015176,740.0
weighted avg,0.5184973995195261,0.5337837837837838,0.4714822143131128,740.0
