,precision,recall,f1-score,support
0,0.4881656804733728,0.48104956268221577,0.4845814977973569,343.0
1,0.5572139303482587,0.5642317380352645,0.5607008760951189,397.0
accuracy,0.5256756756756756,0.5256756756756756,0.5256756756756756,0.5256756756756756
macro avg,0.5226898054108158,0.5226406503587402,0.5226411869462378,740.0
weighted avg,0.5252091334467913,0.5256756756756756,0.525418515613859,740.0
