,precision,recall,f1-score,support
0,0.46226415094339623,0.42857142857142855,0.4447806354009077,343.0
1,0.5355450236966824,0.5692695214105793,0.5518925518925518,397.0
accuracy,0.504054054054054,0.504054054054054,0.504054054054054,0.504054054054054
macro avg,0.49890458732003934,0.4989204749910039,0.4983365936467298,740.0
weighted avg,0.5015783488934701,0.504054054054054,0.5022447311403437,740.0
