,precision,recall,f1-score,support
0,0.48179271708683474,0.5014577259475219,0.49142857142857144,343.0
1,0.5535248041775457,0.5340050377833753,0.5435897435897435,397.0
accuracy,0.518918918918919,0.518918918918919,0.518918918918919,0.518918918918919
macro avg,0.5176587606321902,0.5177313818654485,0.5175091575091575,740.0
weighted avg,0.5202760124584729,0.518918918918919,0.5194123354123354,740.0
