,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit,Unrealized_profit,Unrealized_profit_plus_Cumulative_Profit,Holding_Period,Cumulative_Return,Unrealized_Return,Unrealized_profit_plus_Cumulative_Profit_Return,Cum_portfolio,Unreal_Cum_portfolio
0,2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3246.280029,3246.280029
1,2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3246.280029,3246.280029
2,2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,1,Buy,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3246.280029,3246.280029
3,2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,1,Holding,0.0,0.0,0.0,-9.100097000000005,-9.100097000000005,1,0.0,-0.2803238450998093,-0.2803238450998093,3246.280029,3237.179932
4,2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,1,Holding,0.0,0.0,0.0,6.770019999999931,6.770019999999931,2,0.0,0.20854701194971775,0.20854701194971775,3246.280029,3253.050049
5,2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,1,Holding,0.0,0.0,0.0,28.419922000000042,28.419922000000042,3,0.0,0.8754611970044573,0.8754611970044573,3246.280029,3274.699951
6,2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,1,Holding,0.0,0.0,0.0,19.070068999999876,19.070068999999876,4,0.0,0.5874437457533297,0.5874437457533297,3246.280029,3265.350098
7,2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,1,Holding,0.0,0.0,0.0,41.84985400000005,41.84985400000005,5,0.0,1.2891634001423988,1.2891634001423988,3246.280029,3288.129883
8,2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,1,Holding,0.0,0.0,0.0,36.8698730000001,36.8698730000001,6,0.0,1.1357576262870235,1.1357576262870235,3246.280029,3283.149902
9,2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,0,Holding,0.0,0.0,0.0,43.010009999999966,43.010009999999966,7,0.0,1.3249014137960544,1.3249014137960544,3246.280029,3289.290039
10,2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,1,Holding,0.0,0.0,0.0,70.5300299999999,70.5300299999999,8,0.0,2.1726415888319504,2.1726415888319504,3246.280029,3316.810059
11,2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,1,Holding,0.0,0.0,0.0,83.34008799999992,83.34008799999992,9,0.0,2.5672488896674883,2.5672488896674883,3246.280029,3329.620117
12,2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,1,Holding,0.0,0.0,0.0,74.51000999999997,74.51000999999997,10,0.0,2.2952428420955537,2.2952428420955537,3246.280029,3320.790039
13,2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,1,Holding,0.0,0.0,0.0,75.46997099999999,75.46997099999999,11,0.0,2.324813950916247,2.324813950916247,3246.280029,3321.75
14,2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,1,Holding,0.0,0.0,0.0,79.26000999999997,79.26000999999997,12,0.0,2.4415641685851606,2.4415641685851606,3246.280029,3325.540039
