,precision,recall,f1-score,support
0,0.42857142857142855,0.36283185840707965,0.3929712460063898,339.0
1,0.5231788079470199,0.5910224438902744,0.5550351288056207,401.0
accuracy,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865
macro avg,0.47587511825922424,0.476927151148677,0.4740031874060052,740.0
weighted avg,0.47983840036820175,0.4864864864864865,0.4807923500638109,740.0
