,precision,recall,f1-score,support
0,0.41935483870967744,0.7038216560509554,0.525564803804994,314.0
1,0.5938864628820961,0.3076923076923077,0.4053651266766021,442.0
accuracy,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.4722222222222222
macro avg,0.5066206507958868,0.5057569818716315,0.46546496524079806,756.0
weighted avg,0.521395814746991,0.4722222222222222,0.4552893311981829,756.0
