,precision,recall,f1-score,support
0,0.44360902255639095,0.3480825958702065,0.3900826446280992,339.0
1,0.5337552742616034,0.6309226932668329,0.5782857142857143,401.0
accuracy,0.5013513513513513,0.5013513513513513,0.5013513513513513,0.5013513513513513
macro avg,0.48868214840899715,0.4895026445685197,0.4841841794569067,740.0
weighted avg,0.4924585454398912,0.5013513513513513,0.49206836210472576,740.0
