,precision,recall,f1-score,support
0,0.388646288209607,0.5377643504531722,0.4512040557667934,331.0
1,0.4865771812080537,0.3411764705882353,0.40110650069156295,425.0
accuracy,0.42724867724867727,0.42724867724867727,0.42724867724867727,0.42724867724867727
macro avg,0.43761173470883036,0.43947041052070374,0.4261552782291782,756.0
weighted avg,0.4437000309666703,0.42724867724867727,0.42304074768878686,756.0
