,precision,recall,f1-score,support
0,0.3815165876777251,0.5127388535031847,0.4375,314.0
1,0.5419161676646707,0.4095022624434389,0.4664948453608247,442.0
accuracy,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.4523809523809524
macro avg,0.4617163776711979,0.4611205579733118,0.4519974226804123,756.0
weighted avg,0.4752951780933731,0.4523809523809524,0.45445201276386843,756.0
