,precision,recall,f1-score,support
0,0.4681647940074906,0.7692307692307693,0.5820721769499417,325.0
1,0.6359223300970874,0.3156626506024096,0.4219001610305958,415.0
accuracy,0.5148648648648648,0.5148648648648648,0.5148648648648648,0.5148648648648648
macro avg,0.552043562052289,0.5424467099165895,0.5019861689902687,740.0
weighted avg,0.5622450338415212,0.5148648648648648,0.49224597883301124,740.0
