,precision,recall,f1-score,support
0,0.42135922330097086,0.6555891238670695,0.5130023640661938,331.0
1,0.5269709543568465,0.2988235294117647,0.3813813813813814,425.0
accuracy,0.455026455026455,0.455026455026455,0.455026455026455,0.455026455026455
macro avg,0.4741650888289087,0.4772063266394171,0.4471918727237876,756.0
weighted avg,0.4807308975056629,0.455026455026455,0.43900908676322387,756.0
