,precision,recall,f1-score,support
0,0.433392539964476,0.7371601208459214,0.5458612975391499,331.0
1,0.5492227979274611,0.24941176470588236,0.34304207119741104,425.0
accuracy,0.46296296296296297,0.46296296296296297,0.46296296296296297,0.46296296296296297
macro avg,0.49130766894596856,0.4932859427759019,0.4444516843682805,756.0
weighted avg,0.4985087564119213,0.46296296296296297,0.4318425525719025,756.0
