,precision,recall,f1-score,support
0,0.42190305206463197,0.7230769230769231,0.5328798185941043,325.0
1,0.5081967213114754,0.22409638554216868,0.3110367892976589,415.0
accuracy,0.44324324324324327,0.44324324324324327,0.44324324324324327,0.44324324324324327
macro avg,0.4650498866880537,0.4735866543095459,0.4219583039458816,740.0
weighted avg,0.47029747468279415,0.44324324324324327,0.4084678494616383,740.0
