,precision,recall,f1-score,support
0,0.4307692307692308,0.535031847133758,0.47727272727272724,314.0
1,0.6010928961748634,0.497737556561086,0.5445544554455446,442.0
accuracy,0.5132275132275133,0.5132275132275133,0.5132275132275133,0.5132275132275133
macro avg,0.5159310634720471,0.5163847018474219,0.5109135913591359,756.0
weighted avg,0.530349998109561,0.5132275132275133,0.5166093990351416,756.0
