,Date,Open,High,Low,Close,Predicted_results,action,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit,Unrealized_profit,Unrealized_profit_plus_Cumulative_Profit,Holding_Period,Cumulative_Return,Unrealized_Return,Unrealized_profit_plus_Cumulative_Profit_Return,Cum_portfolio,Unreal_Cum_portfolio
0,2022-01-04,1041.069946,1041.290039,1025.22998,1031.660034,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
1,2022-01-05,1029.119995,1029.119995,1007.840027,1009.619995,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
2,2022-01-06,993.599976,1003.01001,979.830017,980.299988,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
3,2022-01-07,986.179993,997.02002,986.179993,995.159973,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
4,2022-01-10,992.48999,992.48999,976.409973,980.380005,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
5,2022-01-11,982.440002,985.130005,962.909973,969.919983,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
6,2022-01-12,978.690002,991.710022,978.690002,991.330017,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
7,2022-01-13,994.549988,994.549988,981.309998,983.25,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
8,2022-01-14,971.109985,977.690002,967.190002,971.390015,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
9,2022-01-17,971.809998,971.809998,954.820007,957.900024,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
10,2022-01-18,959.97998,969.169983,942.109985,943.940002,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
11,2022-01-19,935.059998,944.809998,929.150024,933.900024,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
12,2022-01-20,934.0,958.700012,933.969971,958.700012,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
13,2022-01-21,950.669983,958.380005,937.47998,942.849976,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
14,2022-01-24,915.400024,915.400024,915.400024,915.400024,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
15,2022-01-25,920.950012,923.070007,883.169983,889.440002,0,No action,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,889.080017,889.080017
