,precision,recall,f1-score,support
0,0.5098039215686274,0.23564954682779457,0.32231404958677684,331.0
1,0.5804311774461028,0.8235294117647058,0.6809338521400778,425.0
accuracy,0.5661375661375662,0.5661375661375662,0.5661375661375662,0.5661375661375662
macro avg,0.5451175495073651,0.5295894792962502,0.5016239508634274,756.0
weighted avg,0.5495083974256737,0.5661375661375662,0.5239190973184606,756.0
