,precision,recall,f1-score,support
0,0.48514851485148514,0.5781710914454278,0.5275908479138627,339.0
1,0.5744047619047619,0.48129675810473815,0.5237449118046134,401.0
accuracy,0.5256756756756756,0.5256756756756756,0.5256756756756756,0.5256756756756756
macro avg,0.5297766383781235,0.529733924775083,0.525667879859238,740.0
weighted avg,0.5335157514303553,0.5256756756756756,0.5255067663195262,740.0
