,precision,recall,f1-score,support
0,0.4444444444444444,0.48,0.4615384615384615,325.0
1,0.5655526992287918,0.5301204819277109,0.5472636815920399,415.0
accuracy,0.5081081081081081,0.5081081081081081,0.5081081081081081,0.5081081081081081
macro avg,0.5049985718366181,0.5050602409638554,0.5044010715652507,740.0
weighted avg,0.5123632630059365,0.5081081081081081,0.509614091703644,740.0
