,Date,Open,High,Low,Close,Predicted_results_60,action_60,Sell_Signal_Profit,Sell_Signal_Return,Cumulative_Profit
0,2022-01-03,15732.5,15832.799805,15644.089844,15832.799805,1,Buy,0.0,0.0,0.0
1,2022-01-04,15852.139648,15852.139648,15512.410156,15622.719727,0,Holding,0.0,0.0,0.0
2,2022-01-05,15547.160156,15586.299805,15095.179688,15100.169922,1,Holding,0.0,0.0,0.0
3,2022-01-06,15024.150391,15198.450195,14914.870117,15080.860352,0,Holding,0.0,0.0,0.0
4,2022-01-07,15095.719727,15171.019531,14877.629883,14935.900391,0,sell,-1081.0195320000003,-6.827721851561681,-1081.0195320000003
5,2022-01-10,14751.780273,14953.849609,14530.230469,14942.830078,0,No action,0.0,0.0,-1081.0195320000003
6,2022-01-11,14919.259766,15158.709961,14837.629883,15153.450195,1,Buy,0.0,0.0,-1081.0195320000003
7,2022-01-12,15263.099609,15319.030273,15117.290039,15188.389648,1,Holding,0.0,0.0,-1081.0195320000003
8,2022-01-13,15245.040039,15259.709961,14782.240234,14806.80957,0,Holding,0.0,0.0,-1081.0195320000003
9,2022-01-14,14708.019531,14897.679688,14689.429688,14893.75,1,Holding,0.0,0.0,-1081.0195320000003
10,2022-01-18,14681.830078,14740.540039,14482.94043,14506.900391,1,Holding,0.0,0.0,-1081.0195320000003
11,2022-01-19,14582.219727,14658.889648,14331.650391,14340.259766,1,Holding,0.0,0.0,-1081.0195320000003
12,2022-01-20,14462.849609,14642.030273,14140.780273,14154.019531,1,Holding,0.0,0.0,-1081.0195320000003
13,2022-01-21,14046.219727,14171.719727,13764.240234,13768.919922,1,Holding,0.0,0.0,-1081.0195320000003
14,2022-01-24,13481.5,13876.610352,13094.650391,13855.129883,1,Holding,0.0,0.0,-1081.0195320000003
15,2022-01-25,13610.870117,13781.620117,13414.139648,13539.290039,1,Holding,0.0,0.0,-1081.0195320000003
16,2022-01-26,13871.769531,14002.650391,13392.19043,13542.120117,0,Holding,0.0,0.0,-1081.0195320000003
17,2022-01-27,13710.990234,13765.910156,13322.660156,13352.780273,0,sell,-1716.740233999999,-11.329038680355783,-2797.759765999999
18,2022-01-28,13436.709961,13771.910156,13236.55957,13770.570313,0,No action,0.0,0.0,-2797.759765999999
19,2022-01-31,13812.19043,14242.900391,13767.709961,14239.879883,0,No action,0.0,0.0,-2797.759765999999
20,2022-02-01,14277.429688,14358.69043,14070.769531,14346.0,1,Buy,0.0,0.0,-2797.759765999999
21,2022-02-02,14494.469727,14504.820313,14264.650391,14417.549805,1,Holding,0.0,0.0,-2797.759765999999
22,2022-02-03,14045.830078,14207.889648,13851.740234,13878.820313,1,Holding,0.0,0.0,-2797.759765999999
23,2022-02-04,13958.480469,14222.759766,13850.389648,14098.009766,1,Holding,0.0,0.0,-2797.759765999999
24,2022-02-07,14118.790039,14236.30957,13974.099609,14015.669922,1,Holding,0.0,0.0,-2797.759765999999
25,2022-02-08,13984.429688,14226.480469,13934.780273,14194.450195,1,Holding,0.0,0.0,-2797.759765999999
26,2022-02-09,14368.160156,14490.719727,14330.870117,14490.370117,1,Holding,0.0,0.0,-2797.759765999999
27,2022-02-10,14228.679688,14509.55957,14118.200195,14185.639648,1,Holding,0.0,0.0,-2797.759765999999
28,2022-02-11,14213.620117,14246.700195,13733.160156,13791.150391,0,Holding,0.0,0.0,-2797.759765999999
29,2022-02-14,13768.969727,13921.709961,13664.759766,13790.919922,0,sell,-348.82031199999983,-2.4314813327756855,-3146.580077999999
30,2022-02-15,13997.179688,14142.490234,13976.290039,14139.759766,1,Buy,0.0,0.0,-3146.580077999999
31,2022-02-16,14038.919922,14163.730469,13931.990234,14124.089844,0,Holding,0.0,0.0,-3146.580077999999
32,2022-02-17,14004.19043,14020.820313,13704.700195,13716.719727,0,sell,-404.359375,-2.859732991873803,-3550.939452999999
33,2022-02-18,13735.400391,13762.400391,13465.55957,13548.070313,0,No action,0.0,0.0,-3550.939452999999
34,2022-02-22,13424.360352,13618.719727,13249.650391,13381.519531,1,Buy,0.0,0.0,-3550.939452999999
35,2022-02-23,13511.75,13533.780273,13032.169922,13037.490234,1,Holding,0.0,0.0,-3550.939452999999
36,2022-02-24,12587.879883,13486.110352,12587.879883,13473.589844,1,Holding,0.0,0.0,-3550.939452999999
37,2022-02-25,13485.259766,13696.860352,13358.290039,13694.620117,0,Holding,0.0,0.0,-3550.939452999999
38,2022-02-28,13570.830078,13810.639648,13549.900391,13751.400391,0,sell,335.1806639999995,2.5048027111084856,-3215.7587889999995
39,2022-03-01,13716.700195,13777.040039,13441.320313,13532.459961,1,Buy,0.0,0.0,-3215.7587889999995
40,2022-03-02,13597.530273,13796.549805,13493.910156,13752.019531,1,Holding,0.0,0.0,-3215.7587889999995
41,2022-03-03,13837.589844,13837.589844,13472.639648,13537.94043,1,Holding,0.0,0.0,-3215.7587889999995
42,2022-03-04,13455.230469,13486.709961,13224.980469,13313.44043,1,Holding,0.0,0.0,-3215.7587889999995
43,2022-03-07,13328.360352,13353.280273,12828.019531,12830.959961,1,Holding,0.0,0.0,-3215.7587889999995
44,2022-03-08,12800.040039,13159.44043,12670.080078,12795.549805,1,Holding,0.0,0.0,-3215.7587889999995
45,2022-03-09,13113.700195,13301.160156,13039.790039,13255.549805,0,Holding,0.0,0.0,-3215.7587889999995
46,2022-03-10,13098.349609,13163.5,12946.280273,13129.959961,1,Holding,0.0,0.0,-3215.7587889999995
47,2022-03-11,13229.769531,13239.349609,12830.370117,12843.80957,1,Holding,0.0,0.0,-3215.7587889999995
48,2022-03-14,12795.120117,12918.009766,12555.349609,12581.219727,0,Holding,0.0,0.0,-3215.7587889999995
49,2022-03-15,12685.230469,12973.879883,12616.589844,12948.620117,0,sell,-413.0898440000001,-3.0525850081249697,-3628.8486329999996
50,2022-03-16,13119.370117,13440.120117,12992.200195,13436.549805,0,No action,0.0,0.0,-3628.8486329999996
51,2022-03-17,13360.719727,13620.799805,13317.139648,13614.780273,1,Buy,0.0,0.0,-3628.8486329999996
52,2022-03-18,13564.629883,13899.280273,13528.05957,13893.839844,1,Holding,0.0,0.0,-3628.8486329999996
53,2022-03-21,13860.389648,13945.80957,13682.549805,13838.459961,0,Holding,0.0,0.0,-3628.8486329999996
54,2022-03-22,13866.429688,14141.070313,13857.290039,14108.820313,1,Holding,0.0,0.0,-3628.8486329999996
55,2022-03-23,13990.349609,14152.139648,13921.650391,13922.599609,1,Holding,0.0,0.0,-3628.8486329999996
