,True_Label,Predicted_results
0,0,0
1,1,1
2,0,0
3,1,0
4,1,1
5,0,0
6,1,0
7,0,0
8,1,0
9,1,0
10,1,0
11,0,0
12,1,0
13,1,0
14,0,0
15,0,1
16,1,1
17,1,0
18,1,0
19,0,0
20,1,0
21,1,0
22,1,1
23,1,1
24,0,0
25,1,0
26,1,1
27,1,1
28,0,1
29,1,0
30,1,1
31,1,1
32,0,0
33,0,0
34,0,1
35,0,1
36,1,0
37,0,0
38,1,1
39,1,1
40,0,1
41,1,1
42,0,1
43,0,0
44,0,1
45,1,1
46,0,1
47,0,1
48,1,0
49,0,1
50,1,1
51,0,1
52,1,1
53,0,1
54,0,1
55,1,1
56,0,1
57,1,1
58,0,1
59,1,1
60,0,1
61,0,1
62,1,1
63,0,1
64,1,0
65,0,0
66,1,0
67,1,0
68,1,1
69,1,0
70,0,1
71,1,0
72,1,0
73,0,0
74,0,0
75,1,0
76,0,1
77,1,0
78,1,0
79,0,1
80,1,0
81,0,1
82,0,1
83,1,1
84,1,0
85,1,1
86,1,1
87,1,1
88,1,1
89,0,1
90,0,1
91,1,0
92,1,1
93,1,1
94,0,1
95,1,1
96,0,0
97,1,1
98,1,0
99,1,0
100,0,1
101,1,0
102,1,1
103,1,1
104,1,1
105,0,1
106,1,1
107,1,1
108,1,1
109,1,1
110,0,1
111,1,1
112,1,1
113,1,0
114,1,1
115,1,0
116,1,0
117,1,1
118,1,1
119,0,0
120,1,0
121,0,0
122,1,1
123,1,1
124,1,1
125,1,0
126,1,0
127,0,1
128,1,1
129,1,1
130,1,1
131,0,1
132,1,1
133,1,1
134,0,0
135,1,1
136,1,1
137,0,1
138,1,1
139,0,1
140,0,0
141,1,1
142,0,1
143,1,1
144,1,1
145,1,1
146,1,1
147,1,0
148,1,0
149,1,1
150,0,1
151,0,0
152,0,1
153,1,1
154,1,1
155,0,1
156,1,1
157,1,1
158,0,0
159,1,1
160,1,1
161,1,1
162,1,0
163,1,1
164,0,0
165,1,1
166,1,1
167,1,1
168,1,1
169,0,0
170,0,0
171,0,0
172,1,1
173,0,1
174,0,0
175,1,1
176,1,0
177,0,1
178,0,1
179,0,0
180,0,1
181,1,1
182,0,1
183,1,1
184,1,0
185,1,1
186,0,1
187,1,1
188,1,1
189,0,1
190,1,0
191,0,1
192,1,1
193,1,1
194,1,0
195,1,1
196,0,0
197,0,1
198,0,0
199,0,1
200,0,1
201,1,1
202,0,1
203,1,0
204,1,1
205,0,0
206,1,1
207,0,0
208,1,0
209,0,1
210,1,1
211,1,0
212,1,1
213,1,1
214,1,1
215,0,1
216,0,1
217,1,1
218,0,1
219,1,1
220,1,0
221,0,0
222,0,1
223,1,0
224,0,0
225,1,1
226,1,1
227,1,1
228,1,1
229,0,1
230,1,1
231,0,1
232,1,1
233,1,1
234,1,1
235,1,1
236,0,0
237,1,1
238,0,1
239,1,1
240,1,1
241,1,0
242,1,1
243,0,0
244,0,1
245,1,1
246,0,0
247,1,0
248,1,1
249,0,0
250,1,0
251,1,0
252,0,1
253,1,0
254,0,0
255,1,0
256,1,0
257,0,1
258,1,1
259,1,1
260,0,1
261,0,1
262,1,1
263,1,1
264,1,0
265,1,1
266,1,1
267,0,1
268,0,0
269,1,1
270,0,0
271,1,0
272,1,1
273,0,1
274,1,1
275,1,0
276,1,0
277,1,1
278,0,1
279,1,1
280,1,1
281,0,0
282,0,1
283,0,0
284,1,1
285,0,1
286,0,1
287,1,0
288,0,1
289,1,1
290,1,1
291,0,1
292,0,1
293,0,1
294,1,1
295,0,0
296,1,1
297,0,0
298,1,1
299,0,1
300,1,1
301,1,0
302,1,1
303,0,1
304,1,0
305,1,1
306,0,1
307,0,1
308,1,0
309,1,1
310,0,1
311,0,1
312,1,1
313,1,1
314,1,0
315,0,1
316,0,1
317,1,1
318,1,0
319,0,1
320,1,0
321,0,1
322,1,1
323,1,0
324,0,1
325,0,1
326,1,1
327,0,1
328,1,1
329,1,1
330,0,1
331,0,1
332,1,1
333,0,1
334,0,1
335,0,1
336,0,1
337,1,1
338,1,0
339,0,0
340,0,1
341,0,1
342,1,1
343,1,1
344,0,0
345,0,1
346,0,1
347,1,1
348,0,1
349,1,1
350,0,0
351,1,1
352,0,1
353,1,0
354,0,0
355,1,0
356,0,0
357,1,1
358,1,1
359,1,1
360,0,1
361,1,1
362,1,1
363,1,1
364,0,1
365,0,1
366,1,1
367,0,0
368,1,1
369,1,1
370,1,1
371,1,1
372,0,1
373,1,1
374,1,1
375,0,1
376,1,1
377,1,1
378,1,1
379,1,1
380,0,1
381,1,1
382,1,1
383,0,1
384,0,1
385,0,1
386,0,1
387,0,1
388,1,1
389,1,1
390,1,1
391,1,1
392,1,1
393,0,1
394,1,1
395,1,0
396,0,1
397,1,1
398,1,1
399,1,1
400,1,1
401,0,0
402,1,1
403,0,0
404,0,1
405,1,1
406,1,1
407,0,1
408,0,0
409,0,1
410,1,1
411,1,1
412,1,1
413,1,0
414,1,1
415,0,1
416,1,0
417,1,1
418,0,1
419,1,1
420,1,1
421,1,1
422,1,1
423,0,0
424,0,0
425,0,1
426,0,1
427,0,1
428,1,1
429,1,0
430,0,0
431,0,1
432,1,1
433,1,0
434,1,0
435,0,1
436,0,0
437,0,0
438,0,1
439,0,1
440,1,1
441,0,1
442,1,1
443,1,1
444,1,1
445,0,1
446,0,1
447,0,1
448,1,1
449,1,1
450,1,1
451,1,1
452,1,1
453,0,1
454,1,1
455,0,1
456,1,1
457,1,0
458,1,1
459,1,1
460,1,1
461,1,1
462,1,1
463,1,1
464,1,0
465,1,1
466,1,1
467,0,1
468,0,1
469,1,1
470,1,1
471,0,1
472,1,0
473,0,1
474,1,0
475,1,0
476,0,1
477,0,0
478,1,1
479,0,1
480,1,1
481,0,0
482,0,0
483,1,0
484,0,1
485,1,1
486,1,1
487,1,1
488,0,1
489,1,1
490,0,0
491,0,0
492,1,1
493,0,1
494,0,0
495,0,0
496,1,0
497,1,0
498,1,1
499,1,1
500,0,1
501,0,1
502,0,1
503,0,0
504,1,1
505,0,1
506,0,0
507,0,1
508,0,1
509,1,1
510,1,1
511,1,1
512,0,1
513,1,1
514,0,1
515,0,1
516,0,1
517,0,1
518,1,1
519,0,1
520,1,1
521,0,0
522,1,1
523,1,0
524,1,1
525,1,0
526,0,0
527,1,1
528,0,0
529,1,1
530,1,0
531,0,0
532,0,1
533,0,0
534,1,1
535,0,1
536,0,0
537,0,0
538,0,1
539,0,0
540,1,0
541,1,1
542,1,0
543,0,1
544,1,1
545,0,1
546,0,1
547,0,1
548,0,1
549,1,0
550,0,1
551,0,0
552,0,1
553,1,0
554,1,1
555,1,0
556,1,1
557,0,1
558,1,1
559,0,1
560,1,0
561,0,0
562,1,1
563,1,0
564,0,1
565,0,0
566,1,0
567,1,0
568,0,0
569,0,0
570,1,1
571,0,1
572,0,1
573,0,1
574,1,1
575,0,1
576,0,1
577,1,1
578,0,1
579,0,1
580,0,1
581,1,1
582,0,1
583,0,1
584,1,1
585,0,0
586,1,1
587,1,0
588,1,1
589,0,0
590,0,0
591,0,0
592,1,0
593,0,1
594,1,1
595,1,1
596,0,0
597,1,1
598,0,1
599,0,1
600,0,0
601,1,0
602,0,1
603,1,0
604,1,1
605,1,0
606,0,1
607,0,1
608,1,0
609,0,0
610,1,0
611,1,1
612,0,1
613,0,1
614,0,1
615,0,1
616,1,1
617,1,1
618,0,1
619,1,0
620,1,1
621,0,0
622,1,0
623,1,0
624,0,1
625,0,0
626,0,1
627,0,0
628,1,1
629,1,1
630,1,0
631,1,1
632,1,1
